Student_ID,Extracurricular_Activity,Weekly_Hours
34885a46-9088-4eaf-8977-6598203c8c25,Literature club,10
8de08fc2-c3e1-4a85-946e-f10411906f50,Art,1
d0243d72-3748-467f-961d-33ba350843f0,Literature club,3
c63d04ee-541c-4a86-bba5-cd2fdea45c19,Drama,3
989240ac-e689-43a9-89e4-8e8c25c61c45,Jet club,4
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,Debate Club,2
8a4b8f7c-2147-4a15-bcce-96f6250a4578,Drama,5
1c24220e-2cab-47e7-8c6b-66e5402adf9c,Literature club,9
21bddb41-0699-4731-9dcf-8766a93b12cd,Press club,5
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,Sports,8
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,Debate Club,6
20733f6d-0d6a-45b3-83ef-20162c9b662e,Art,10
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,Sports,4
72c22a16-79eb-4168-9045-56e5bee3eb79,Literature club,5
97fa7f04-8363-4007-9cae-9610c72c1fe3,Art,5
38b77c07-80fb-4296-b3b6-a09b1beaf6ac,Art,5
ba2c98ce-0b19-488e-9d77-a45ef206c269,Jet club,10
a8addf36-ddf2-45eb-a8a3-f341c8819065,Drama,6
a4b1f991-7542-4646-8d37-a539857dd3b3,Art,2
ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,Press club,2
6d204496-66d0-4371-98e8-8ebb7a9e8eef,Debate Club,5
b65feea9-7d82-4264-9ba3-62e7afa415e5,Literature club,3
e63658c9-12d0-498d-b18d-4d05e8e22743,Literature club,5
25f934bf-9bb9-4155-9275-eb9414aeaf5c,Press club,4
9fd34579-4667-42ce-a04e-178c10d08d11,Debate Club,2
b64fa54a-8c61-4654-95da-75c1a21150f9,Press club,6
98eeac2b-fe9f-4caa-a182-f347533f5a72,Literature club,2
816bcb9f-7426-4193-8b7e-6b3c87d292a6,Sports,2
cb08587d-1963-426d-ae21-8b099afd4015,Jet club,5
a79b44b6-da50-4fed-9d4a-3d81b3a7d0e0,Press club,8
8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,Drama,4
6e191042-370b-4063-9d90-e79eb888f6ed,Art,2
69efafb1-3a7e-4e14-a359-eee173991a47,Art,5
66132e69-7418-4109-93d1-bf0f56c438e4,Jet club,4
50032b35-1857-4baf-bac7-e2b96a7e4c36,Drama,4
4140752c-aa44-4259-9001-8b7b6d4067f4,Drama,5
afd380c4-2713-482c-b41e-a3ac5fd23109,Literature club,9
175a81ec-112f-4612-b969-9ed2ec48bf55,Debate Club,6
6e8f75a1-17dd-4d81-95da-705cd4ef00aa,Debate Club,6
5f65c8ce-bd21-4c11-be9d-61ee18b87245,Debate Club,1
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Press club,5
8fca7b6a-8fc4-4092-b4e5-59e596229348,Art,10
692ac139-1f4a-4ca1-ab85-fd595463adc7,Debate Club,1
f0ede303-aa53-419c-9fa4-bb9f5a856750,Sports,4
ea74bb18-de3b-496f-ac45-96f6c012a0ff,Debate Club,5
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,Sports,7
1a85910d-5a05-4c11-8ffc-a6b199b479d4,Debate Club,4
279c658a-3676-4ce5-81e5-c9f693f277cc,Drama,2
d8e7012f-3968-4c81-bb70-c3b8a81fdec3,Sports,3
8e676a01-d86a-4460-99a1-120e1bb43332,Jet club,8
47503f1d-c33a-4f6c-9d69-1fba5e187b24,Literature club,3
6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,Press club,4
c4767556-f97b-42dd-8f9b-72aed85c16bd,Art,6
accb461a-9d13-4363-9f29-4a8bd1846c39,Sports,8
9be71737-06b8-4231-8e86-7f3ca487eeab,Art,4
b18753e6-d457-4ad9-a867-a096edd877c8,Jet club,10
45f50c52-2e2f-4f77-8769-79d644777442,Art,4
ebe9e207-4f19-4ec0-832d-4526b3e4110a,Drama,10
2e709838-0190-4620-99dc-abd056febfb9,Press club,6
a847bce7-90fa-4b57-a4ac-2130deaf528d,Press club,2
bdb025ff-2451-45a4-91d0-59b26699cd99,Drama,6
177d6e7e-07d9-44ce-b8c8-8faea2178f84,Art,2
604e46cb-3712-42d1-87cd-b6a1bf012e32,Art,5
284bf962-5744-4596-b422-21676b7a2460,Jet club,10
530ac1c7-b8ba-4368-8fc7-77685ebbcca5,Literature club,1
98a21f1c-914d-4fae-b100-13a7c6deb2f0,Press club,9
27d415b6-0d77-45a0-a222-b6a615bfbe97,Press club,9
0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,Sports,3
716fda0a-45a8-4829-94e2-86e5ac8936bc,Sports,10
9b69554d-7c54-435f-ac8c-3b6aa974d079,Art,1
372f871a-45ee-432d-aa07-f2137129cec7,Jet club,8
585d3f86-1d23-44e6-8329-20b7c143f426,Art,8
ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,Art,5
86e52753-7c93-46cc-97d7-a560adb14670,Debate Club,7
3873e57f-0ba0-48e8-8ef4-92c1aac93316,Sports,8
0e0630cd-996d-4c50-bc04-a168652ffb49,Drama,8
f200c261-4d29-41ab-b455-12f701f7c7ec,Literature club,3
c3a00c6f-2321-41e1-8471-04c036136e15,Jet club,1
1eb74b56-53ff-43a2-8a19-35014169b9fc,Sports,4
6e3f683a-bf3c-4140-bf54-a51101fa964e,Art,5
88575117-6155-4667-a112-507c2cfa55b0,Drama,8
8f0881ee-8011-416b-bae8-8926b423ccde,Drama,8
5aaab32f-ce63-42b6-ab05-347fd556b37d,Debate Club,3
bdf66ba5-dc9c-46de-a5a6-74c212738a23,Drama,1
75b27455-04cc-4ede-afac-16730ad45230,Literature club,1
5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,Press club,10
67884209-92ca-425a-ade5-93329364f3d0,Debate Club,10
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,Art,5
f758dce2-0556-4aea-a7b0-32831d7c0098,Debate Club,5
f296d9f0-cd23-42c2-abff-e17b532401fc,Sports,7
b08a4895-d4ff-4666-b5c8-e90d9e3d750d,Art,2
6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,Sports,8
6f887f28-3e49-4d09-9b19-d8b8d8302081,Press club,6
1422373f-8622-48d1-a683-e10796c044d0,Sports,9
beed10b6-4f6e-474b-9eda-b0276550f74a,Jet club,10
c77444cb-5543-4c3c-b8b8-f24e56ea57b3,Literature club,10
a21b0307-82af-485c-938d-994c2b0abedd,Drama,10
31a3ac4d-828c-47e7-87d5-b7be1d30d990,Press club,5
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,Art,7
a53bc024-d1a6-4d87-b54e-2019ba35844e,Literature club,1
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,Jet club,7
2c6a6e9a-3280-47a1-8187-222b257d5e52,Art,3
c257cf73-c29d-482b-a722-796e9a36d1ec,Sports,3
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,Debate Club,5
76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,Sports,2
9458054e-c287-4f06-9050-f7efc1235c91,Press club,5
e1cde87f-ec95-4f87-ae5e-c36572eb7474,Jet club,6
fc8d5b93-a2a2-491f-a49b-1cd99082889b,Literature club,7
f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,Drama,10
70944bdb-26a5-44e3-90ee-7a92a09151e0,Drama,1
a1a27485-7134-4c2a-b80b-3657117b355b,Sports,4
97674900-4651-4367-8bdc-43184d85a3d2,Drama,7
12fe28bf-81e0-4489-9a18-e2a30e614bcd,Literature club,4
09a0a0f6-73b0-4091-b634-c1694f76e388,Press club,9
497de16d-d4ea-420a-9e65-96540e9058b6,Drama,10
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,Drama,3
98159d6c-9d71-4084-971d-abf9daf481a7,Drama,5
949077c2-7674-456f-a26d-719d81cf3252,Debate Club,2
bd29ede9-cab4-423b-b448-83858de7ad6c,Jet club,8
e8b77f7b-7321-4f6b-8a80-76ece5582e16,Literature club,4
30307633-a6de-41d8-9258-17b7cf501889,Jet club,1
80599b93-79c2-42e4-9ae1-a991524f93ff,Drama,6
73557b9d-0fd6-447e-b52d-4af2269ed4c9,Drama,3
d65e59dd-e62d-4d06-8f9b-85581a7f195b,Art,2
15969802-b6dd-4257-bb7d-9f1c57eb89b1,Jet club,10
0a0537f0-2c2c-422b-a568-95c6812a1f9b,Art,6
fdb1429e-7010-4d13-b526-b22d3f6c21f7,Press club,6
9c1c3517-85d2-40a6-8629-5b5d707df251,Art,10
eafde7d9-5f73-4a3e-9d28-6aa428a39779,Sports,5
c6435300-68a5-4c68-a32d-bb5e486bb6bf,Debate Club,9
0d67d38e-990f-4c5b-adcc-3daf569f3ab3,Press club,9
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,Sports,6
8ed6ad5e-1831-4aa3-9466-9d1910df9974,Literature club,9
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,Jet club,6
f6e39356-a814-4562-9a00-3f16b9469bcf,Press club,8
267eddce-df8f-4197-9a4a-99b2e806133c,Jet club,7
a9e27ba9-952e-4abb-94dd-5061555736f8,Art,4
4f6b58c8-598d-4aec-aaaf-e5432434a678,Drama,2
a981b098-b2cf-452d-a7f3-33b3f7baf55e,Debate Club,4
b576255e-9854-4f22-a102-f9c964575bc4,Press club,6
8f158449-4f40-422f-95b0-2530f020e992,Debate Club,6
54170a17-caaa-4bbe-a4bb-f962606e0e1c,Jet club,7
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,Debate Club,2
ff4625af-bd20-463b-b275-b5f3d436a7a8,Jet club,9
17ec889c-86c1-46cb-a996-30f7af77520e,Art,10
822c4d32-6c64-4c15-aba3-01cba561e1e9,Drama,5
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,Drama,5
577bc55a-36d5-4494-b37f-d50d2e25b5ee,Art,5
31274148-7c7c-404e-8422-d03ef29a6339,Debate Club,3
27aa7cbc-2337-4bbc-bffe-77c839feb99c,Jet club,3
c9c23e69-d82c-4565-8bb9-07ec13c11754,Art,9
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,Jet club,4
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,Literature club,5
e05b46c5-5636-4094-a974-31db09a9d1c1,Jet club,5
98e52499-218c-4e1c-9e37-4f7ac42cbc39,Sports,5
2e4bebc4-2989-4880-a77d-1be96070b6a1,Jet club,2
9feefdff-c566-4a81-b15e-54f6d4d30795,Drama,8
b89f72f3-2a60-4652-a714-7668cf1d7d3a,Drama,8
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,Sports,3
f836f571-3cce-476c-b836-c448ad261ec5,Art,5
c09cb506-48f1-496d-9c4f-fb4671b701aa,Art,6
3be79df4-72ec-416e-88a7-23e9bfa016c2,Art,1
f7315749-4f39-49a8-bd3a-258288b4f474,Debate Club,1
e76adca9-7811-4802-88cc-7cfecf01f944,Press club,3
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,Literature club,3
70cafdd8-fc04-4f08-9207-0158f2771f63,Art,3
c7332304-4822-4120-84f9-eccd7630a8a7,Sports,1
6b2d5b09-8707-4ad4-80be-7e3561c2645a,Art,9
331f63fb-d11f-48c0-a97c-a4fff75d599f,Art,8
df7d0dd7-236e-4608-9acb-394acd1f5318,Jet club,8
7b07fd31-a424-4f23-8d5b-a7cd400035f0,Art,9
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Jet club,9
8412a335-d88c-456d-b61e-5fdb1a435206,Literature club,8
1578d709-48f9-43d0-9fea-e1e0d9e604b3,Drama,2
73069588-45d5-468d-a90a-3abbc35b9fea,Press club,10
d4bf7a4b-25b8-442f-836b-15c7e7c225da,Art,6
e916da57-f248-43ab-977a-8a5f6ffe33b3,Literature club,7
e27718c5-737d-4fb6-9113-76e038d77b9a,Debate Club,4
6a36af18-06d3-4b93-ae33-688d597e6845,Art,6
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,Jet club,5
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Debate Club,7
519554e3-0737-4c86-b97b-5f515ffa46ef,Literature club,3
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,Literature club,8
25637cc3-ca97-4bf5-95d5-96afa663d2cd,Debate Club,1
eada79a3-4970-4d9a-89ce-3cfb2339ba19,Debate Club,7
d4c3a832-b231-460b-b8f2-ce6bd46b415d,Sports,10
781799ff-b49e-44cc-8243-69e72387eaf6,Press club,9
e7e646c7-0158-4463-9d87-76a072d78bdd,Literature club,5
3735262d-4184-4b03-84dd-7054144823f7,Jet club,10
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,Jet club,5
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,Press club,9
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,Art,4
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,Jet club,3
9f708368-cb3c-48ca-a392-57316b79afcc,Sports,1
d6312a80-1c61-4ec2-9014-2131750565f5,Sports,3
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,Art,7
93364f7e-83ef-49f3-a1c7-cc8a04351b64,Debate Club,1
4a90cd0c-24c1-43b9-b7f2-85723defa849,Press club,3
5a5226e6-9d64-4932-8066-853d6de299a1,Literature club,1
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,Debate Club,5
8603156a-15ea-4bcf-ab10-21ceaa143cd8,Drama,1
f4124360-1153-4e99-9c50-8720f982f4e0,Sports,3
c9525185-81e0-4a5e-8b48-f49686abd4e7,Drama,3
0534a101-8ddc-4719-81f3-8dd4fd034ada,Debate Club,1
0b251279-785a-45d0-9f92-a62163f4c69d,Sports,7
5f90bed6-fb25-464d-a30a-a767a2bb522b,Art,6
5b6a8102-0428-4378-bf50-23f440ef3935,Jet club,5
3dba6da8-5844-49fc-914b-9547c9dc72b8,Debate Club,8
1a89b71e-a0d5-42c8-a837-fe68bba205ca,Drama,6
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,Drama,3
5a304528-0b59-4562-a227-219f551ff086,Jet club,10
a48e40f1-d042-4dfa-96ab-087a8bc78e81,Drama,8
af475b49-c775-4395-9494-05f02cd2a404,Sports,8
7a8104de-b205-47bb-bb16-f75776f186ab,Debate Club,2
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,Sports,10
f1901b7e-c6b4-49ef-b74e-ba9310275b53,Literature club,10
339b77a8-4b1f-4d7b-8977-c513752a7d25,Art,5
e2c328aa-3310-4475-8a86-22250b36e356,Debate Club,2
4f612217-eef1-4694-90ca-e32d0aba590e,Debate Club,10
d0be73ee-fd37-4539-a5f2-02f983f02dc7,Press club,6
095ffa81-40d9-4bce-b930-ba208b040f49,Press club,2
493e904d-30ec-4796-a59b-457fc0d7ac73,Literature club,7
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,Debate Club,7
45f18619-54f9-4429-a7de-02ccdda4f4a7,Sports,1
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,Drama,10
7092947d-be49-49ec-a667-d3bbe3b56360,Press club,3
56cb1ab0-62fb-46d7-b4db-ca07e506f670,Press club,5
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Jet club,10
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,Drama,9
15260718-cd18-4a82-8447-ceab84ef4324,Jet club,5
6e3c4532-1434-4f62-acac-028cba220065,Sports,10
2e326567-d284-454e-bebe-c0db9a3a6103,Literature club,3
1a43db54-523a-4993-8b34-46bc8ba435cc,Jet club,2
4baf0f5e-a932-4094-93f2-8f11147f6570,Press club,10
b7b8c1a5-9a45-493d-b227-890e4e76833a,Sports,6
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,Press club,7
ba108217-0ad7-49a2-b277-16ec59fefbbc,Jet club,5
9d66e815-5a41-43b3-a95f-176cdebac186,Drama,5
a3b442bd-4649-4296-af58-42c3ff86cc31,Literature club,7
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Art,7
67fd64c4-a334-458a-abd2-b5121335e5db,Debate Club,4
bff9507d-cd14-403e-8359-9af65d01f55f,Jet club,4
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,Art,2
ad973b67-9b89-45cb-9942-644c248d31ec,Art,7
20509c62-08e8-45d7-b02c-1821c8040fb7,Debate Club,10
a52964ff-c74c-4890-bc6a-3174113634a5,Drama,9
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,Debate Club,5
2747b93c-9ae7-4eab-884a-67809136f1f8,Literature club,6
5ef787b8-f2e6-495f-b32e-2016add702c9,Drama,10
13aec376-c359-410a-b1a6-014c5f3c44dc,Drama,4
5df06e8c-878a-4ed9-a33f-fc8292ec89af,Sports,7
4758367b-a649-4cdc-907b-907265e58f34,Jet club,4
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Press club,5
848af440-7fc1-4858-afa0-d842bc55300b,Drama,8
1e2595b8-8fc9-486b-a9dd-ebf563119aca,Art,6
b43bd27f-42a2-49a6-8664-12854303cbc1,Debate Club,2
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,Art,3
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Debate Club,1
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Jet club,5
2c33350c-73b9-41d8-92f5-131ada52d2ee,Sports,10
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Jet club,9
f7b217c7-ae92-4a71-8f7d-cb431679742f,Debate Club,4
aaf78c67-51d0-4109-bc90-2838d8741408,Sports,9
8ccc9cea-109f-48ee-b5a4-720058f0dd23,Press club,4
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Debate Club,9
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,Sports,9
2c913a7c-a340-4f08-b341-91b8ed6522b4,Sports,1
3967e60a-823d-4107-9c8a-c066cb2fafa3,Debate Club,6
cac4d0eb-3373-430e-bc31-a5971f119c0f,Art,3
7e7838c9-ca55-438b-bc9a-be10238d6f44,Literature club,1
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Debate Club,8
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Literature club,3
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Debate Club,6
65edcfe3-4f2d-4d3f-90d4-de39161237c9,Jet club,9
7a89cbeb-b807-478a-b788-f5d1ffe575f6,Press club,9
68d0a2a8-c4e7-47dd-a929-de738693fd9d,Drama,2
20156a72-12e1-43a6-932c-ae01d2c65ee4,Press club,7
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Literature club,3
8471b4b0-ae1b-4f69-b740-d83173318749,Debate Club,4
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Literature club,4
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Literature club,5
21084dd9-f75d-4e3c-848d-56502e9522d6,Art,9
de431e06-e924-4069-80bb-ae526ec01269,Debate Club,10
84a2576c-1fc9-45f8-94d6-07350e2f8958,Drama,1
2976aab2-2a26-4770-8ddb-1b36272c0588,Jet club,3
39b86bb2-b596-4a7c-af4a-fa885299e505,Jet club,2
84d67c4f-f0df-4684-b28e-41225894f7f1,Press club,4
143029a9-d88f-4c94-88b7-63d5e519dd7e,Drama,4
f4d375c1-a293-49fa-b240-d7a14027ab7d,Art,3
a0017720-200b-4903-8642-6c458d03f17a,Literature club,4
17eaec83-8892-442f-9d4b-2bf94d85e9c7,Art,9
9780c215-2b2b-48e9-a417-c09380a8a23d,Literature club,5
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,Sports,3
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,Drama,4
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,Drama,6
dd20c3bf-d342-4f08-8a8b-b5b490494583,Press club,4
f2d3f761-0ba3-4279-94cb-056407437c3b,Press club,3
43c07d43-93a7-4792-8561-b8dca4364fcd,Sports,6
92779574-c457-4cc3-b5f7-89bca6b07458,Art,3
07c0d116-a394-4d54-9e3c-5a886aa56e6d,Jet club,9
8baaf744-a08d-421b-a395-4cb17f7f6c0a,Drama,7
4d560a3d-f4e7-469a-a454-09374a27ebf2,Drama,3
ceae71cf-ce00-4af0-beb0-51817ba24588,Drama,2
741b77f5-4c24-4053-a7f5-ae02af5b8f47,Press club,2
2877f5d9-0f56-45f8-b048-faa112ae5c22,Literature club,6
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,Art,7
24c778a5-9b4e-464b-9716-dc2e343ada2a,Debate Club,3
51beb80e-b7e6-414c-9c8a-49225005680f,Art,5
586a346a-dc5b-47d1-bcef-1972bbf483ce,Sports,7
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Literature club,8
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,Press club,6
1f5d988f-776a-4f09-bde2-885951b1943c,Sports,3
24108e9a-3f77-4cae-b318-b96d44790612,Debate Club,10
f204be89-4a4b-4563-8cf4-77ef18c8a616,Press club,6
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,Drama,10
e6fdd7af-dd84-4acc-b672-94643f8ea40a,Literature club,3
ef0a573d-53d2-456d-9040-158728e213bc,Sports,4
3098f7b2-500e-45c0-b89b-df7f93e34c35,Jet club,6
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,Literature club,9
e10b1a47-7fae-4748-b781-321e83c501cb,Drama,1
170d7507-05ee-41d4-bf53-a88e4efc8248,Art,2
750d112e-8164-4eec-a4ab-851bf1fac6e7,Sports,5
95560a2d-3713-4466-bda0-6476f778c676,Drama,4
4806f804-0cf0-474c-8c74-dc0f5a575539,Sports,9
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,Drama,5
4926ce5f-7878-4140-ac2a-4f71a77d95f1,Press club,7
1b84edc3-d8e0-49de-8217-ea0e896490ab,Press club,10
43b47ee5-e1e8-4e7e-a249-8f666e51484d,Debate Club,8
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Jet club,4
0d18ab95-668c-4477-8b95-017c5dae1201,Jet club,5
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,Jet club,10
62e7c1a6-12d2-4a06-89e1-cd138da00495,Literature club,10
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,Art,1
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Drama,10
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,Drama,4
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Sports,7
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,Debate Club,7
24eeb4a6-c145-45c7-9d98-6115f05eeefe,Drama,7
66c14dca-8255-4a61-9a3b-031932f57510,Drama,6
09f64405-0b99-4034-8a4e-255280051b10,Literature club,2
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Art,7
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,Drama,4
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,Drama,5
518b2f21-9cf2-4859-ae6e-2e7253f591dc,Debate Club,7
9dd2f9de-fd98-4e33-a498-abe92999bbef,Literature club,10
97fe56c5-4c9a-4f24-97b4-c294bd44089d,Drama,4
827c9f8c-d40a-45e9-81df-6517561c9210,Debate Club,7
901bcdef-b56f-48ce-bd66-971e88476c56,Drama,2
044251db-d0d4-4a67-b992-8faa4cbf131d,Drama,2
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,Press club,6
4ec3f970-956d-40e4-aaa2-6216fada98f5,Press club,2
df41e335-b9ae-48e4-a615-99c8cbf81f86,Jet club,2
98cf1188-06d2-4913-a117-3719b023a0ea,Jet club,6
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,Literature club,3
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Art,6
0d259caa-b8ad-4d87-ba40-45dd93dfd907,Sports,4
86341718-2ba6-4db3-bafe-b1149561c813,Press club,7
c64c9647-9ea7-417c-b89f-7039a107cc46,Sports,2
d25864f2-25d4-40fc-a154-2765d756ba9c,Sports,1
9293f705-0815-4147-be00-980eae441e21,Literature club,2
30d73df7-1c22-4cea-b355-56a5f2bd92f2,Art,2
6b352f85-504e-4687-b0e7-e75604d9145e,Debate Club,9
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Jet club,9
9c89d374-c664-45a7-8077-3e33690e7e62,Drama,1
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,Press club,3
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,Literature club,2
8f964685-3514-4890-84c8-6c4623595fa4,Press club,5
7a768555-a987-4218-bf84-faef5336723b,Press club,8
f4e95734-5052-4700-a077-96a38685abaa,Press club,9
887b03e5-e980-4808-b5ac-824c2c55aef7,Debate Club,6
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Art,5
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Drama,2
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Press club,5
f5141058-3138-4975-bbf3-3a349c2dfa97,Sports,1
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Literature club,10
fb756923-f910-4bb3-b105-32523990e2c9,Sports,7
b4746349-49fc-4cd8-856b-ad4c4c3077c4,Jet club,5
7d2f4e58-b47a-4c5b-b0b3-901535102852,Press club,5
8f7c1d59-594b-4a3a-bad4-65a15129950d,Sports,6
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Drama,3
92cf6021-1f33-442d-89ac-908746015028,Sports,6
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,Press club,2
585abefb-d181-4f77-a500-1423faebcd19,Art,2
257f7595-cdfb-4db9-85e7-8b23f4613f09,Jet club,3
f48f709c-49a2-4441-8ac4-de854a5b1aff,Jet club,5
ec8be537-58ab-4778-943b-45e3b6d1f6bb,Art,3
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Literature club,9
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,Literature club,1
8fe069b6-eeda-4802-8568-f42689e03e22,Art,5
1bf645f6-2324-4211-8588-fc1bb2384849,Sports,3
3d4196fe-963a-4617-bdab-07e79d9d028e,Literature club,8
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,Literature club,10
3b9b2d45-a350-45e4-b9c5-9df987f255d6,Art,8
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Art,8
ae62990c-19bd-4f93-b8ef-7666b7a4c719,Literature club,3
f6eab3a0-0153-4221-a331-0a28c550eca8,Literature club,7
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,Drama,1
e1721c83-ef5e-4376-a723-fb72682b163a,Press club,10
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Drama,9
4988e418-f6c3-4218-8183-6315330f8be1,Press club,1
0f25477d-a559-40e7-8910-fade52380bf2,Debate Club,9
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Drama,3
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,Jet club,4
098c60b3-efc9-409e-99af-6e09b91e3d6e,Literature club,1
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Debate Club,8
ef158d5b-2d00-4d05-966d-4627e1dace6a,Art,5
d61169a1-ff46-46bf-894d-916deb6d2fed,Sports,10
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Press club,9
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Press club,4
0997623a-e072-4d96-8a1a-81f5ed10f004,Drama,8
9a4ffc0c-9165-42ed-8c63-6e95025f5543,Jet club,10
55c551fc-fba5-4cc8-adaf-37661b780ede,Drama,3
a42d0cd7-fd35-4f6a-b450-388748d90846,Jet club,5
e3a68a70-7e71-4b55-8639-bd418b15bd94,Sports,10
811414f8-d9df-4d0e-a25a-ed6cf0458043,Sports,5
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Debate Club,4
