Student_ID,Biology,Physics,Chemistry,Intro. Tech,Average_Score,Grade
540e7d01-735d-48f3-bc61-66df515a6b43,50,68,98,50,66.5,B
cec56969-5d4f-4107-911d-dc7990c80420,98,83,76,58,78.75,A
b652ae99-38b5-489a-8921-057c3f05557c,78,65,77,98,79.5,A
e42c0aea-23d7-463d-9391-d017dbd4a86d,97,76,98,92,90.75,A
96f01335-c5ab-48da-a435-4021392a9fc4,89,53,50,55,61.75,B
5d264b1b-6593-4659-972e-8c6882aa5c46,79,94,63,68,76.0,A
af2537f5-9d31-462a-bb5a-bb36ce7968b7,71,58,56,50,58.75,C
90d9170c-f2de-475c-90fc-c9f12ddc756b,87,70,83,65,76.25,A
ab286d09-0af5-4e60-bbe8-a5df5e934de0,95,71,73,65,76.0,A
e1ad640c-7463-435e-aafb-9f20783c91eb,52,86,67,81,71.5,A
606cc2f5-2c81-4bf0-91f6-04068b5a8683,85,94,56,55,72.5,A
3ae0acdb-2a65-44af-b09d-338b23936d45,72,56,63,60,62.75,B
3e612d66-05bf-4618-a930-b0c4d5576899,74,89,67,71,75.25,A
67cbfc39-f54f-4b92-8442-906f2e16f0b6,56,86,98,75,78.75,A
d240ef02-a968-4fc1-ba5c-865db8344070,85,96,70,88,84.75,A
c47a3b7e-d209-483b-9528-4c0acb6bf562,58,77,64,91,72.5,A
043d72db-1bcb-404c-a1d8-b96a62ada157,73,77,53,56,64.75,B
880bcb0e-c8ab-46ac-a0b4-659a09fe4cdd,81,59,86,81,76.75,A
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,97,78,94,79,87.0,A
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,98,52,93,84,81.75,A
d6521e08-c2f4-4c10-a869-707cbdcbfffc,65,70,88,74,74.25,A
01667221-3063-4e7f-81ff-81d1689d1205,61,89,86,74,77.5,A
6d130705-279f-41ab-9b49-09b65cbdb682,88,81,94,59,80.5,A
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,63,84,51,89,71.75,A
c6319c16-5827-4c1d-93e0-f2354e80d10b,54,81,64,58,64.25,B
c93c9cc6-668b-48da-8222-cd7f36e6ba85,81,94,79,96,87.5,A
99a9af6a-ed05-4732-b8bf-46fa25343e85,96,70,90,54,77.5,A
b9787c4b-09aa-4570-9be9-50c7147d7bfc,100,80,59,51,72.5,A
f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,90,58,77,74,74.75,A
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,85,78,71,59,73.25,A
c8b190e1-089a-4f4f-b1da-e8174937b90f,61,55,74,81,67.75,B
b4209103-bca7-46eb-83ef-0f77848ac924,86,80,68,94,82.0,A
746b161a-31cc-4738-b68a-e9b79b3aa1d1,88,65,80,62,73.75,A
41f83199-f4ea-4769-8366-c189cd8d9f75,80,73,92,56,75.25,A
60885550-f74f-4900-b159-4914b1b68ecd,55,50,58,76,59.75,C
ae7cfd14-7577-4730-868d-a4b2f613bda0,91,70,82,84,81.75,A
6994bf84-50d3-4a03-8cd7-608f3adcb38c,61,53,84,78,69.0,B
498bcf67-3f8d-4f96-836a-e2bbd5098e07,75,53,53,56,59.25,C
bf0418a9-f276-4513-aeca-f62944e22691,77,55,64,66,65.5,B
3df76a69-bc45-444a-bc1f-dff0331d58bb,72,87,51,58,67.0,B
5b249c2a-9e5c-4dcd-961a-080a3fec0a37,73,92,58,58,70.25,A
58e7edf8-80a2-4721-8856-06848a6fc4b3,52,66,72,88,69.5,B
44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,60,64,71,71,66.5,B
6b49acc6-35e5-44e0-ac87-85467faf6458,60,61,74,77,68.0,B
9247e851-2e0d-4860-b362-f9b74795cd1d,96,89,81,93,89.75,A
403fd582-4ccf-4a4b-bc93-243ec90b9454,77,51,73,53,63.5,B
a65d958e-936d-41a8-93ac-b00e32eeeb38,86,90,80,77,83.25,A
82ac7e1d-ac56-4da6-9339-1df45ae86d18,67,68,93,58,71.5,A
f4e35f7b-a1b7-43d8-b6b8-74d349599bed,83,52,99,95,82.25,A
50405c43-3a6c-4da6-97f7-d71f2978cc73,68,63,86,89,76.5,A
406bf02d-a97a-4f4e-bc10-871bba4f4b03,62,95,61,84,75.5,A
18763576-1a5e-4196-a5a4-c79b2abaa4f9,100,56,99,96,87.75,A
8623bc74-65a2-4cc8-855b-e95d06bfd9c4,59,81,94,71,76.25,A
ee7ca782-a7a3-4d25-9595-6c4227c00f89,71,92,64,89,79.0,A
205c8491-a061-49db-b172-f63648bfb602,52,90,92,65,74.75,A
ea4f4a80-dc41-4176-9b59-f28ea9de5b26,94,74,85,88,85.25,A
8c6d768e-45bc-43ba-af52-d36e8a63b93c,53,64,67,86,67.5,B
4ed0730d-711d-41dd-96ed-0330ce015413,66,72,52,90,70.0,A
c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,94,89,85,74,85.5,A
7def3b8e-ec0d-4c3a-b011-b125022111e5,90,82,98,68,84.5,A
6fe633f1-8f80-4d8b-a1d5-5f8569678586,77,78,66,50,67.75,B
3878becf-60dc-42eb-9413-c85063c4e76d,90,94,80,68,83.0,A
9cfbbce7-e8f2-4584-8cca-1e14c3b8c80f,78,54,68,73,68.25,B
74915c14-a30b-469c-9c40-50454a22eae9,64,67,75,90,74.0,A
26f341c8-04f7-48c8-9215-b5033012f819,94,69,55,77,73.75,A
200291bb-44e9-48fb-8838-a8881a2e9864,100,88,59,75,80.5,A
4005353d-d76f-4e65-a54c-87393133839e,74,97,69,67,76.75,A
bc3e1d19-75f9-4230-b2fd-73c508942176,66,75,98,60,74.75,A
f6121d2c-ae73-40eb-a39d-8fe7790b185c,72,90,69,53,71.0,A
8cb1457e-effa-415b-bea6-450f0accb23c,83,92,56,65,74.0,A
03db7a2e-5313-40e0-af25-37cea206527c,97,76,81,86,85.0,A
c552f3c5-5f13-4b98-a7ad-8d5198a15e4f,94,76,82,100,88.0,A
8af09ec3-4b72-4a7c-8f1c-3fa070000009,60,85,72,52,67.25,B
77e8b762-bb7e-4979-92dc-bffd59008d65,59,92,72,54,69.25,B
d1ad3e51-89f9-4de9-b798-0131a885a7b4,59,68,61,88,69.0,B
487b25d7-9cf0-43dd-a775-29a28d2cfe83,87,98,77,77,84.75,A
0b34fc84-1111-4e29-a8ad-153985f0786a,68,60,87,82,74.25,A
9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,93,98,76,89,89.0,A
03599c6d-1224-4bd2-b7c4-b3ee9b1fc6d1,77,86,95,68,81.5,A
77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,81,86,91,94,88.0,A
91ed554a-3fae-4f01-a829-0f3c86b4852c,93,62,62,70,71.75,A
1aa67474-e200-4157-ad54-c95aaa4d52a8,62,51,52,69,58.5,C
88adb388-287e-4086-a854-027e56673e49,73,97,74,55,74.75,A
73d0b6c7-f62e-4f88-9c29-850b410bfc29,93,74,82,84,83.25,A
36fea0b4-38cd-4122-bc01-45e14ce2afa2,77,90,98,52,79.25,A
eb4aede6-46a5-4064-9284-b528b0916fb7,91,73,51,67,70.5,A
75dacbbe-09a9-461a-9823-3383279b637c,86,82,59,77,76.0,A
4199322e-3ba5-4126-bff6-9f4195082801,79,81,85,55,75.0,A
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,88,88,92,87,88.75,A
b3edd6ed-b089-4de4-a626-7164d3616b3a,97,92,66,81,84.0,A
ceef7261-bb15-42ea-8991-2f464ce6928b,63,94,84,96,84.25,A
e13a14ca-5911-442e-959a-8f54c559cd0f,55,69,70,75,67.25,B
bf67de42-3a0a-4b59-8538-4872deaa543e,54,77,56,89,69.0,B
0ddb545b-61ea-4a65-a1d7-70eac704e80e,61,82,69,94,76.5,A
af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,88,68,81,52,72.25,A
30c3ef8a-592a-443d-9d82-2e3a6c6d282b,95,82,73,52,75.5,A
5987038a-fcd6-418e-ab54-500d4e089bb4,60,96,70,97,80.75,A
15f7ef61-da4e-404c-ba7e-1b86c1fad753,94,95,56,79,81.0,A
d51b1974-de66-4dd0-a5ce-2a21ed3e2846,62,74,95,56,71.75,A
0f635f4a-2b9a-418e-8165-964c0b21a308,95,52,75,82,76.0,A
b6646199-ed25-459e-8f89-37fa753e9662,65,92,52,94,75.75,A
be9063fb-64b5-49a5-bd6c-3d2a5564d1d3,74,70,91,73,77.0,A
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,95,98,79,72,86.0,A
115c42cd-5147-4e86-a875-d40aeac7dc2e,60,76,98,64,74.5,A
4da838b7-6947-4bac-b610-f40d69fe890f,71,68,75,100,78.5,A
