Student_ID,Time_ID,Math_Score,Science_Score,English_Score,Social_Studies_Score,Physical_Education_Score,Library_Hours_Week,Teacher_Hours_Week,Weekly_Activity_Hours
a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,13,88,42,57,90,63,5,11,7
a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,25,61,72,76,58,78,3,13,7
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,13,56,86,68,92,79,3,18,0
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,25,92,85,97,85,94,3,16,0
9b5f8f39-848b-44f0-b498-17354d38e415,13,75,41,80,86,78,8,8,9
9b5f8f39-848b-44f0-b498-17354d38e415,25,87,57,40,50,49,8,11,9
cb35097a-e5dd-48f1-88a7-38ab0df83e12,13,71,97,81,76,61,2,5,4
cb35097a-e5dd-48f1-88a7-38ab0df83e12,25,65,70,72,83,53,2,28,4
122dd7be-980b-481e-a359-5d1f7fe4a42e,13,53,73,100,60,65,10,12,0
122dd7be-980b-481e-a359-5d1f7fe4a42e,25,50,43,64,64,55,10,8,0
6307d4d1-21c9-415d-9104-5a16ef15ab72,13,80,48,75,44,72,8,30,0
6307d4d1-21c9-415d-9104-5a16ef15ab72,25,84,86,71,78,44,7,16,0
78946a15-c342-41db-ac3a-acdcaed54a46,13,71,80,98,51,68,8,10,0
78946a15-c342-41db-ac3a-acdcaed54a46,25,55,41,71,44,84,2,22,0
373aedf8-431e-430f-8387-f74d1149d096,13,65,41,58,44,82,6,15,8
373aedf8-431e-430f-8387-f74d1149d096,25,71,99,81,67,59,10,27,8
b66edbf4-a0ea-4251-8957-43a281b13b80,13,80,74,42,71,78,10,28,5
b66edbf4-a0ea-4251-8957-43a281b13b80,25,65,56,91,94,65,6,17,5
89a3c811-895c-4fde-a3fa-40691519fd38,13,100,94,83,73,71,3,22,8
89a3c811-895c-4fde-a3fa-40691519fd38,25,95,54,92,86,42,9,13,8
f96c9a0a-3404-402a-abc1-bb5282e4dd4a,13,88,86,71,46,67,1,20,10
f96c9a0a-3404-402a-abc1-bb5282e4dd4a,25,47,43,60,40,66,2,28,10
a65be22b-d5a3-46d9-8362-a810a2611b8d,13,85,100,94,41,55,1,16,6
a65be22b-d5a3-46d9-8362-a810a2611b8d,25,74,41,73,59,44,2,20,6
3d175712-d8b2-4277-b413-db19bade8d5d,13,73,61,85,68,60,3,6,2
3d175712-d8b2-4277-b413-db19bade8d5d,25,90,82,72,65,62,10,12,2
0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,13,52,99,99,85,92,7,14,7
0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,25,71,69,70,50,71,2,5,7
23204ff5-b538-496c-833e-02f71e93d127,13,99,45,79,54,83,4,29,3
23204ff5-b538-496c-833e-02f71e93d127,25,70,90,69,53,77,2,17,3
d28fcf68-c871-47b3-8468-b74d85e3ade5,13,62,98,52,80,92,9,30,0
d28fcf68-c871-47b3-8468-b74d85e3ade5,25,99,61,61,75,94,7,14,0
bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,13,52,90,78,49,43,2,10,0
bba1aed9-44cd-4fdd-9f9b-141ec7f7bda1,25,63,46,75,63,49,5,25,0
861b4f5b-45a0-4539-ade8-370ace9e9ebd,13,71,85,86,89,86,8,11,1
861b4f5b-45a0-4539-ade8-370ace9e9ebd,25,92,68,63,40,96,8,18,1
82c299f0-7487-4772-bf03-86fa13badc91,13,58,67,64,53,87,6,7,0
82c299f0-7487-4772-bf03-86fa13badc91,25,40,53,48,47,64,1,25,0
c5f8e2f8-414f-4994-a845-77805e20c957,13,57,40,60,100,42,5,24,3
c5f8e2f8-414f-4994-a845-77805e20c957,25,50,70,66,47,65,5,5,3
00a85473-8242-4912-bda3-c1623a78b64a,13,84,57,73,68,54,5,6,5
00a85473-8242-4912-bda3-c1623a78b64a,25,85,58,70,93,46,2,24,5
eb93f78c-620a-4158-9d2d-904f78c59073,13,70,47,94,78,65,8,30,2
eb93f78c-620a-4158-9d2d-904f78c59073,25,53,83,90,59,41,5,28,2
b6ca1127-e9f8-4970-8d98-f9e28d888beb,13,74,79,65,71,93,3,28,8
b6ca1127-e9f8-4970-8d98-f9e28d888beb,25,98,96,61,57,46,5,18,8
51e744e4-b864-4a08-aa75-752d6a8fcacb,13,65,58,69,52,42,8,25,3
51e744e4-b864-4a08-aa75-752d6a8fcacb,25,92,47,78,49,92,8,14,3
0d7bec04-e6e5-4b32-ac5f-12ef8085c147,13,100,45,76,100,82,1,23,1
0d7bec04-e6e5-4b32-ac5f-12ef8085c147,25,65,93,75,78,46,6,14,1
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,13,70,95,95,96,83,4,24,0
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,25,80,94,58,92,65,6,13,0
74ed5145-8d97-45c7-961d-5c8753c9fe59,13,72,79,99,44,81,5,8,9
74ed5145-8d97-45c7-961d-5c8753c9fe59,25,49,81,74,91,90,2,30,9
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,13,65,91,62,41,81,1,26,2
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,25,79,98,79,86,64,6,18,2
bb82b796-3207-443e-86a0-7656c5c9fb91,13,59,66,55,72,81,7,26,3
bb82b796-3207-443e-86a0-7656c5c9fb91,25,88,59,76,91,95,8,27,3
061efb95-68f8-4063-aeb1-9ad201a1fb0f,13,46,79,58,43,80,9,21,8
061efb95-68f8-4063-aeb1-9ad201a1fb0f,25,79,65,62,99,91,1,10,8
55c3b2db-f374-490d-8274-ce40e09016b6,13,76,41,43,52,67,10,15,6
55c3b2db-f374-490d-8274-ce40e09016b6,25,66,69,74,40,65,4,19,6
34879e41-1a9c-472a-8eb9-047dba2ac3d9,13,90,74,83,48,53,4,15,8
34879e41-1a9c-472a-8eb9-047dba2ac3d9,25,75,54,83,46,57,3,21,8
247296a4-ff38-4918-b8f9-a45d0f554896,13,99,55,60,59,97,10,6,10
247296a4-ff38-4918-b8f9-a45d0f554896,25,52,66,95,43,47,3,13,10
69be173a-850e-40ad-9872-f72ee5b4a1ae,13,72,62,99,87,57,10,25,9
69be173a-850e-40ad-9872-f72ee5b4a1ae,25,78,96,44,91,98,7,30,9
8163b6ce-1877-4c06-94ad-625215bc2a3e,13,80,77,59,85,95,4,20,10
8163b6ce-1877-4c06-94ad-625215bc2a3e,25,83,78,43,59,86,5,21,10
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,13,55,61,43,60,56,9,24,6
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,25,81,72,77,75,54,8,24,6
64988bde-cd02-44db-ad11-15d750a46c85,13,57,62,41,93,79,1,16,10
64988bde-cd02-44db-ad11-15d750a46c85,25,78,64,51,43,48,2,25,10
f18cccdc-131e-4723-bbcd-f203459ee674,13,42,49,76,67,95,4,18,1
f18cccdc-131e-4723-bbcd-f203459ee674,25,61,68,82,83,41,5,12,1
7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,13,79,55,78,85,93,2,14,3
7316ce64-2a14-4a96-9b0c-62eb27c8fc6c,25,88,66,94,40,67,1,17,3
73b0d676-3527-45c8-8534-ca08f6f24d1c,13,51,91,57,46,75,9,11,9
73b0d676-3527-45c8-8534-ca08f6f24d1c,25,67,75,67,67,68,9,28,9
4de1087b-afa1-4a55-8ebe-abaa28597b34,13,66,54,85,99,71,8,20,0
4de1087b-afa1-4a55-8ebe-abaa28597b34,25,80,55,44,81,53,8,5,0
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,13,100,68,84,94,63,5,25,10
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,25,71,98,51,99,80,9,18,10
4c80d33a-ad5b-43c8-8c88-0714837217e0,13,66,68,95,53,99,2,5,9
4c80d33a-ad5b-43c8-8c88-0714837217e0,25,69,51,63,96,94,4,26,9
8e52fc42-73c3-44a6-9ac7-26b667863fb3,13,83,64,92,55,86,7,18,6
8e52fc42-73c3-44a6-9ac7-26b667863fb3,25,45,41,74,78,77,5,29,6
1f178f93-23c9-4a1e-8b37-1d97cdcc2d6a,13,88,83,100,78,67,4,30,8
1f178f93-23c9-4a1e-8b37-1d97cdcc2d6a,25,96,60,83,66,45,6,20,8
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,13,76,57,73,57,64,6,26,10
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,25,45,45,61,96,95,4,6,10
eadc9960-4242-41e2-960b-e0f495132c22,13,89,54,42,54,59,10,25,3
eadc9960-4242-41e2-960b-e0f495132c22,25,74,55,93,87,57,2,23,3
cf2e3296-7184-4713-a55f-65b7e709fba6,13,47,61,87,94,88,4,30,3
cf2e3296-7184-4713-a55f-65b7e709fba6,25,60,88,65,70,86,4,20,3
f1394e3c-0aee-4557-9f5d-f91254e07431,13,45,65,94,49,60,2,5,0
f1394e3c-0aee-4557-9f5d-f91254e07431,25,86,65,72,40,80,1,20,0
7f0223bc-651e-4252-b974-4cded259f960,13,47,74,44,87,81,9,23,0
7f0223bc-651e-4252-b974-4cded259f960,25,57,69,88,81,92,3,12,0
46653497-2fe9-42aa-a886-a01136f7a26c,13,50,74,61,65,49,6,6,5
46653497-2fe9-42aa-a886-a01136f7a26c,25,74,96,90,87,48,1,5,5
a5b40983-3eeb-404a-9df2-372e9e825aae,13,70,85,68,93,58,9,9,10
a5b40983-3eeb-404a-9df2-372e9e825aae,25,93,99,71,73,89,7,7,10
620d4a1f-479f-4628-9674-eb650f9c5300,13,57,41,54,51,77,4,18,9
620d4a1f-479f-4628-9674-eb650f9c5300,25,88,49,98,50,42,10,27,9
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,13,66,82,50,44,60,3,16,9
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,25,82,46,97,79,89,10,9,9
7acc9970-5bee-4570-b69f-75c5c82ba1be,13,69,42,78,47,67,1,24,0
7acc9970-5bee-4570-b69f-75c5c82ba1be,25,63,59,82,86,81,1,22,0
453b45fe-636c-4499-9254-aad3809cd839,13,97,44,58,84,51,5,24,2
453b45fe-636c-4499-9254-aad3809cd839,25,61,76,50,82,98,1,18,2
47eb340d-c74e-48ff-8f89-569de550d736,13,70,87,72,68,89,1,14,1
47eb340d-c74e-48ff-8f89-569de550d736,25,66,67,66,71,74,5,22,1
3b964c74-ffe6-4994-9580-4c2ac44fc4b8,13,90,80,42,67,89,2,15,8
3b964c74-ffe6-4994-9580-4c2ac44fc4b8,25,49,76,73,72,71,8,7,8
ca8e858c-d0f8-4063-889f-e107443b1d0f,13,81,81,82,49,69,10,30,0
ca8e858c-d0f8-4063-889f-e107443b1d0f,25,99,84,74,90,79,7,14,0
fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,13,63,74,61,98,49,3,13,0
fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,25,55,92,51,46,72,8,21,0
3c8e9d78-2d14-49f4-ac78-644fd86065a2,13,73,64,100,65,97,2,25,0
3c8e9d78-2d14-49f4-ac78-644fd86065a2,25,41,90,70,41,57,10,11,0
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,13,53,69,79,56,85,7,30,10
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,25,86,52,40,59,40,2,21,10
d631c383-3030-44d0-b2c8-47439027e770,13,51,56,78,44,79,2,12,7
d631c383-3030-44d0-b2c8-47439027e770,25,54,59,90,66,52,2,10,7
0e61065f-171b-4b80-89b7-fdf77d8d3ddd,13,62,87,45,46,68,8,14,1
0e61065f-171b-4b80-89b7-fdf77d8d3ddd,25,61,91,44,72,100,5,17,1
9d37efb6-eafb-4e90-94ec-84ce002ccb25,13,74,51,76,73,100,2,25,0
9d37efb6-eafb-4e90-94ec-84ce002ccb25,25,42,84,51,94,50,9,19,0
de4379cb-d823-4076-8d6b-b03beb3537a0,13,49,43,71,53,60,5,6,10
de4379cb-d823-4076-8d6b-b03beb3537a0,25,94,40,63,82,50,10,25,10
1c654aa2-c63c-421d-a443-5958eacf33a9,13,58,81,70,74,84,3,29,8
1c654aa2-c63c-421d-a443-5958eacf33a9,25,53,73,75,49,91,8,7,8
a981fa54-f121-4129-b45c-9a545fa3a531,13,94,86,70,59,77,9,17,7
a981fa54-f121-4129-b45c-9a545fa3a531,25,42,61,52,98,55,5,22,7
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,13,63,93,91,51,74,5,22,2
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,25,73,48,80,89,86,10,28,2
b509f08a-2c98-4bca-9139-7c06a630ad9d,13,88,41,40,52,46,7,13,6
b509f08a-2c98-4bca-9139-7c06a630ad9d,25,46,73,83,75,95,5,5,6
aa604892-3926-42e9-9b58-eb49c9784b52,13,69,86,83,80,99,4,24,8
aa604892-3926-42e9-9b58-eb49c9784b52,25,45,86,44,47,55,2,9,8
2d7e4a45-2099-471f-8b65-7bccb0416f19,13,75,41,60,52,46,9,5,0
2d7e4a45-2099-471f-8b65-7bccb0416f19,25,83,54,80,42,86,3,30,0
c55523ed-fe89-46c8-99cb-3540643ffdae,13,78,65,63,93,40,6,5,6
c55523ed-fe89-46c8-99cb-3540643ffdae,25,69,82,53,59,74,5,26,6
9c8379ae-f7b0-4805-8f0d-f860ebc92914,13,45,69,57,73,80,8,17,0
9c8379ae-f7b0-4805-8f0d-f860ebc92914,25,59,70,57,64,47,1,19,0
13eb22c9-bece-421a-94c7-743b2401342a,13,48,85,47,40,63,8,7,1
13eb22c9-bece-421a-94c7-743b2401342a,25,77,94,54,49,45,8,15,1
d2586d90-16b6-4f61-b68c-62e6e2a45909,13,69,74,62,51,60,9,10,3
d2586d90-16b6-4f61-b68c-62e6e2a45909,25,97,100,50,76,53,7,12,3
35adde88-43e4-4668-82ea-d2df725656e3,13,95,48,41,80,54,8,17,5
35adde88-43e4-4668-82ea-d2df725656e3,25,55,92,70,100,79,4,12,5
0c53644b-0053-4649-b86d-066b1ba827c6,13,72,91,65,96,77,9,21,2
0c53644b-0053-4649-b86d-066b1ba827c6,25,68,54,65,41,60,3,10,2
e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,13,88,73,95,57,41,8,5,6
e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,25,73,47,89,69,94,10,10,6
93fb71d0-dd32-4d9c-89ea-356a7abfcebf,13,69,48,87,51,84,4,21,10
93fb71d0-dd32-4d9c-89ea-356a7abfcebf,25,52,56,93,71,94,10,18,10
088dbd82-d883-43f8-8c98-03de12de9e5a,13,58,83,43,74,41,4,30,7
088dbd82-d883-43f8-8c98-03de12de9e5a,25,57,51,41,47,62,9,21,7
e34f76b4-2b8c-43bf-9780-be1712fecc2b,13,58,99,44,59,70,8,9,8
e34f76b4-2b8c-43bf-9780-be1712fecc2b,25,94,71,41,99,94,5,21,8
5683ede0-17d5-4563-ba60-ede1e5eb772d,13,55,88,46,68,86,8,15,4
5683ede0-17d5-4563-ba60-ede1e5eb772d,25,49,67,82,74,71,3,22,4
a754a29f-f143-4545-ae6b-34b907ef2ba8,13,60,96,80,75,88,3,21,7
a754a29f-f143-4545-ae6b-34b907ef2ba8,25,77,55,97,47,86,5,21,7
f9722cc1-349e-44a9-94c2-9d5c19ec0829,13,55,89,61,60,73,2,14,1
f9722cc1-349e-44a9-94c2-9d5c19ec0829,25,53,73,41,59,40,1,21,1
a91cf192-43e8-444b-8a45-a905badf9397,13,90,44,68,67,51,10,21,7
a91cf192-43e8-444b-8a45-a905badf9397,25,62,80,43,44,70,8,30,7
7daec949-d700-4461-8cb6-b0ba925f8199,13,87,80,98,81,90,8,6,0
7daec949-d700-4461-8cb6-b0ba925f8199,25,60,65,61,63,95,3,24,0
a005f5e1-a97a-4846-92ea-ef184b6797a1,13,62,99,83,98,48,7,12,3
a005f5e1-a97a-4846-92ea-ef184b6797a1,25,60,58,95,67,85,8,25,3
fa207403-4ab4-47e3-a360-76812bbba89d,13,80,73,56,97,68,9,21,10
fa207403-4ab4-47e3-a360-76812bbba89d,25,53,92,90,97,75,7,5,10
e516b0d4-7d35-42cc-b88f-d0cd65c06b93,13,66,99,60,90,84,9,30,8
e516b0d4-7d35-42cc-b88f-d0cd65c06b93,25,93,85,54,57,45,2,17,8
61a66444-e2af-4629-9efb-336e2f546033,13,51,44,90,58,84,6,17,1
61a66444-e2af-4629-9efb-336e2f546033,25,92,64,70,64,52,5,12,1
d64acb1f-39eb-438a-836e-3c49770e09db,13,62,93,76,48,93,8,20,0
d64acb1f-39eb-438a-836e-3c49770e09db,25,90,85,50,58,83,8,15,0
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,13,51,63,58,51,44,6,20,8
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,25,52,92,91,60,58,4,16,8
0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,13,56,81,87,80,84,10,21,10
0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,25,70,61,88,85,77,9,21,10
efb56207-ddec-440b-afe3-af13891778e8,13,97,84,40,57,42,6,21,5
efb56207-ddec-440b-afe3-af13891778e8,25,63,99,69,90,65,9,13,5
da9bccc1-e71c-481a-a511-e61a143665f5,13,52,95,72,55,48,9,12,0
da9bccc1-e71c-481a-a511-e61a143665f5,25,73,78,63,48,78,5,14,0
fb95d0fc-ad72-4d05-924c-de09ccea5031,13,71,79,44,73,74,7,24,0
fb95d0fc-ad72-4d05-924c-de09ccea5031,25,85,78,40,84,79,4,6,0
2acb4fbd-fbff-4a7d-b2f5-b1762c41cbd3,13,58,74,46,94,92,6,11,0
2acb4fbd-fbff-4a7d-b2f5-b1762c41cbd3,25,41,43,84,62,43,10,20,0
aee14f87-fcff-49e3-940f-f5896c624c2c,13,50,85,43,61,64,5,7,0
aee14f87-fcff-49e3-940f-f5896c624c2c,25,97,60,71,94,40,5,26,0
51db1a37-4204-4733-9855-0b1ed5881c1c,13,85,59,56,79,55,9,5,0
51db1a37-4204-4733-9855-0b1ed5881c1c,25,87,94,61,81,71,3,17,0
8d536c75-65b9-4e94-8e6d-e263635a775d,13,58,92,85,42,100,8,20,0
8d536c75-65b9-4e94-8e6d-e263635a775d,25,45,50,77,43,58,8,19,0
b34e356a-c95b-41f8-832a-461adf9b7c1f,13,77,100,97,96,65,10,19,10
b34e356a-c95b-41f8-832a-461adf9b7c1f,25,40,65,53,45,53,8,30,10
910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,13,60,87,67,72,56,2,16,1
910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,25,96,69,93,50,100,4,16,1
c7903dc5-900c-4af7-9b0a-e22eecc817a6,13,45,46,63,62,53,10,7,0
c7903dc5-900c-4af7-9b0a-e22eecc817a6,25,75,52,40,48,47,4,17,0
439e754c-6930-46ea-a0bd-a1ee5807cf74,13,82,85,98,50,100,10,5,0
439e754c-6930-46ea-a0bd-a1ee5807cf74,25,60,72,51,64,93,8,12,0
67294d3c-4681-4a88-ac15-4804099759a3,13,56,81,78,76,87,9,7,1
67294d3c-4681-4a88-ac15-4804099759a3,25,45,74,87,48,90,3,20,1
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,13,52,89,67,63,69,1,22,4
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,25,98,84,95,46,65,3,14,4
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,13,49,41,62,94,52,7,26,10
5f584603-e5a3-48e9-84c1-f1b5ebbbd763,25,42,44,54,42,58,10,20,10
dbb54645-7dda-41b6-97c4-caed47c4cc51,13,66,52,85,79,47,1,22,0
dbb54645-7dda-41b6-97c4-caed47c4cc51,25,80,88,57,41,90,3,29,0
be64ac2a-f966-41a5-8cec-495b226716e3,13,66,48,86,45,67,4,5,0
be64ac2a-f966-41a5-8cec-495b226716e3,25,76,42,94,66,96,7,20,0
16db80db-a543-448e-9adf-e9816ab19e15,13,64,91,83,82,54,4,15,6
16db80db-a543-448e-9adf-e9816ab19e15,25,54,89,72,48,89,3,22,6
84396fc0-c26e-4706-bc05-9799bdae8eff,13,45,64,86,62,47,9,20,9
84396fc0-c26e-4706-bc05-9799bdae8eff,25,59,50,47,55,71,3,7,9
b5a6571c-4fa5-435e-90cc-460428b26b1b,13,56,89,68,54,43,3,13,4
b5a6571c-4fa5-435e-90cc-460428b26b1b,25,45,91,44,53,62,9,6,4
2c7a0d31-0769-4583-9194-821ee11bf0d4,13,46,47,58,87,81,7,8,6
2c7a0d31-0769-4583-9194-821ee11bf0d4,25,88,91,77,74,57,6,9,6
0cf173f9-74d9-41f5-8877-58043fde9814,13,50,54,70,68,70,3,19,7
0cf173f9-74d9-41f5-8877-58043fde9814,25,43,57,73,42,66,9,28,7
659e0258-814f-4657-b6d7-0561d2d14ef5,13,51,90,59,69,51,9,15,0
659e0258-814f-4657-b6d7-0561d2d14ef5,25,74,88,87,91,81,6,25,0
7233d5af-9813-4da1-bd21-20ad5f59fb4d,13,48,48,54,45,48,9,19,7
7233d5af-9813-4da1-bd21-20ad5f59fb4d,25,99,49,76,88,43,2,10,7
d6707a21-29dc-473e-9820-b3f25989dd6c,13,43,89,72,78,58,7,24,6
d6707a21-29dc-473e-9820-b3f25989dd6c,25,64,43,57,43,46,3,23,6
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,13,97,95,44,60,67,8,18,3
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,25,58,100,68,100,89,9,15,3
39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,13,42,77,80,73,86,10,21,0
39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,25,57,56,50,55,49,3,9,0
f796611f-c7c1-4b1b-9d58-631b052226b9,13,48,68,54,40,72,1,10,0
f796611f-c7c1-4b1b-9d58-631b052226b9,25,41,52,66,60,99,6,8,0
cd0579e2-99e4-404c-ac56-e0cda5ba2472,13,84,86,43,44,72,8,27,4
cd0579e2-99e4-404c-ac56-e0cda5ba2472,25,93,61,82,90,64,7,16,4
b599277f-f78e-49e8-b676-291d4e329b4b,13,49,76,88,71,53,5,18,0
b599277f-f78e-49e8-b676-291d4e329b4b,25,55,42,67,59,53,7,28,0
37dc8c78-4082-4cda-b580-e4e959450186,13,85,57,41,82,52,4,10,0
37dc8c78-4082-4cda-b580-e4e959450186,25,43,58,50,50,75,3,23,0
01e187d8-1a31-4044-95a0-f35665abc9ff,13,63,89,49,74,59,9,21,0
01e187d8-1a31-4044-95a0-f35665abc9ff,25,58,69,72,78,78,4,28,0
98017a2f-a5b8-4693-8fbb-a7495fcd859e,13,68,48,95,90,79,5,21,6
98017a2f-a5b8-4693-8fbb-a7495fcd859e,25,97,91,99,95,47,6,13,6
46c79b36-fd05-4963-9616-af7e1057a002,13,48,40,89,58,81,4,8,7
46c79b36-fd05-4963-9616-af7e1057a002,25,75,75,96,95,85,10,8,7
a6c681b0-e472-4be5-b3c2-944ab60a3dcc,13,67,58,54,70,64,4,7,4
a6c681b0-e472-4be5-b3c2-944ab60a3dcc,25,71,63,92,45,94,10,7,4
db7904e0-ce30-461d-8e88-c8ece651e3e1,13,89,50,97,83,44,6,18,0
db7904e0-ce30-461d-8e88-c8ece651e3e1,25,48,65,69,79,50,2,16,0
06843c86-b8a6-4402-a3d2-6b8dae46024d,13,81,71,40,41,89,7,27,10
06843c86-b8a6-4402-a3d2-6b8dae46024d,25,49,80,82,42,96,10,24,10
bc9a7998-6365-4c2a-a793-cb096b271eff,13,100,76,44,66,49,10,27,3
bc9a7998-6365-4c2a-a793-cb096b271eff,25,77,64,75,90,43,10,29,3
b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,13,83,63,100,52,92,10,24,5
b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,25,53,47,42,66,63,6,30,5
5bc677ca-abff-4286-b0cf-9d73e8121ef0,13,64,66,99,54,41,5,17,0
5bc677ca-abff-4286-b0cf-9d73e8121ef0,25,74,78,41,83,74,7,28,0
4b356e9a-2e5e-4b6a-8ee9-581ae061f65f,13,100,80,60,64,90,1,18,0
4b356e9a-2e5e-4b6a-8ee9-581ae061f65f,25,88,99,50,75,61,8,15,0
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,13,66,63,88,47,53,5,13,0
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,25,98,72,46,71,82,8,25,0
392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,13,81,78,77,48,87,6,19,0
392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,25,54,75,45,66,90,5,11,0
95e7f614-42b4-4281-9f26-946654d1332a,13,87,84,83,85,83,6,30,8
95e7f614-42b4-4281-9f26-946654d1332a,25,81,47,46,86,42,9,9,8
948f664a-9565-457b-a267-d32fddcbf4bc,13,67,54,81,90,91,3,29,4
948f664a-9565-457b-a267-d32fddcbf4bc,25,60,70,55,40,58,9,6,4
ae423568-de14-453b-9eac-41d9801f4909,13,94,44,88,69,48,4,7,3
ae423568-de14-453b-9eac-41d9801f4909,25,86,41,82,55,65,8,9,3
fe0a824e-232a-4e82-a699-6aabdaaf7529,13,66,75,58,67,42,1,14,0
fe0a824e-232a-4e82-a699-6aabdaaf7529,25,65,61,75,60,58,9,26,0
24aa5685-7523-46ce-bc95-0bbae8184f34,13,41,87,73,89,96,1,27,2
24aa5685-7523-46ce-bc95-0bbae8184f34,25,51,96,77,73,90,1,16,2
fc9476b1-a18b-4d15-9527-34077cd2192f,13,78,87,96,85,79,6,11,0
fc9476b1-a18b-4d15-9527-34077cd2192f,25,52,90,63,96,61,2,17,0
c606ddc4-c2dd-401d-b59a-15334605ec0e,13,92,79,92,52,46,1,6,1
c606ddc4-c2dd-401d-b59a-15334605ec0e,25,76,52,97,53,74,5,5,1
2120bfba-1689-40b8-879d-db62c37944c1,13,83,55,65,65,46,4,16,8
2120bfba-1689-40b8-879d-db62c37944c1,25,83,89,68,49,71,4,17,8
0131ff3b-6221-4670-ba36-e788f71fb9a6,13,51,73,55,50,75,2,11,2
0131ff3b-6221-4670-ba36-e788f71fb9a6,25,93,64,97,91,77,2,17,2
c1c0c5e3-527c-4f50-a45a-87e8039a8ed5,13,81,58,60,70,93,8,24,10
c1c0c5e3-527c-4f50-a45a-87e8039a8ed5,25,89,55,95,60,53,8,28,10
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,13,82,85,82,52,52,8,30,9
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,25,90,79,44,76,85,3,10,9
4e5d8f12-96b3-4f4a-80da-a8ca62305d27,13,98,68,77,79,92,4,19,2
4e5d8f12-96b3-4f4a-80da-a8ca62305d27,25,97,68,85,62,53,10,18,2
85319f0f-ba53-4122-b4b7-96204a73b0bf,13,75,91,73,71,91,4,5,0
85319f0f-ba53-4122-b4b7-96204a73b0bf,25,50,79,69,76,49,7,26,0
ff02f5b0-57bd-46c9-a240-063bfed747be,13,69,59,89,69,82,8,20,0
ff02f5b0-57bd-46c9-a240-063bfed747be,25,64,83,46,41,55,9,10,0
cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,13,57,90,60,56,47,1,27,6
cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,25,83,60,86,86,96,6,5,6
059c1ba0-bbec-421d-b610-901c2196b3b5,13,95,42,41,75,46,7,16,0
059c1ba0-bbec-421d-b610-901c2196b3b5,25,46,56,70,98,66,6,5,0
600c9c71-0990-4647-8ac8-d87ea689d07f,13,52,90,86,44,48,10,5,1
600c9c71-0990-4647-8ac8-d87ea689d07f,25,96,93,90,79,78,8,19,1
0c472187-fea3-4d37-980b-68530c7031eb,13,46,73,60,64,81,7,10,3
0c472187-fea3-4d37-980b-68530c7031eb,25,52,84,78,66,84,3,19,3
71be94c3-6ab1-4db6-9da4-66feb0937085,13,46,80,41,80,54,5,25,0
