Student_ID,Days_Attended,Days_Missed,Absence_Reason
103246b3-255b-4c1c-be3d-5ee444b64ec1,95,0,Full Attendance
406f64d6-5c72-4ebd-93b1-1e59c85cd714,95,0,Full Attendance
1b628a9d-7536-4b9f-b20f-72c09dde0188,95,0,Full Attendance
cdd7f460-6140-47d3-9ec4-ea48d773f98d,95,0,Full Attendance
f966d59f-a6aa-49e5-9c08-bf29d2d33488,95,0,Full Attendance
506e50c7-7aa0-41e9-b36b-00cbb1fead13,95,0,Full Attendance
7db2a7aa-a205-454f-b1e8-c09dbc20b9f2,95,0,Full Attendance
64976593-c92e-4c93-9105-c8d647c1c017,95,0,Full Attendance
ae84b81c-2e0f-45b3-8bae-591eff4cc10f,95,0,Full Attendance
703e957f-35ab-4466-b557-8b00f166cdcf,95,0,Full Attendance
68bd80d7-cb88-4c32-8bb0-2a8bd908a121,95,0,Full Attendance
b719bb68-2775-4e42-a89e-22f240afbf3f,95,0,Full Attendance
669b29b8-950d-41a0-baaf-20019912316a,95,0,Full Attendance
ca6caf9b-0969-4101-8b2c-550a6b15c11b,95,0,Full Attendance
15c1604f-ea16-4354-a35f-c9c198049562,95,0,Full Attendance
0b570720-9cd8-458b-a5a1-c8252a9528c3,95,0,Full Attendance
f73936e9-54e3-4579-80af-d193f780ef2f,95,0,Full Attendance
84cfee39-bf31-429f-82bb-ad8438d5101f,95,0,Full Attendance
c5b8386b-768b-4f7e-a421-5e665fc64cd0,95,0,Full Attendance
1ac3bf31-7b96-42d1-8649-bcf6ff69723d,95,0,Full Attendance
2444d301-baeb-486b-b0d0-270fd4d13d55,95,0,Full Attendance
79e5c9aa-592a-4549-bba1-09d08567c805,95,0,Full Attendance
cf685878-0b70-4933-8cde-1b6b1132567c,95,0,Full Attendance
2a131c1f-ccd0-45c1-ad59-00dd1bff3142,95,0,Full Attendance
8f5242d3-54bb-4cf8-a8fe-a7618d49fe3f,95,0,Full Attendance
a3f66c61-2fb7-4dab-af38-3b43a137f8e4,95,0,Full Attendance
979aa051-7317-491a-b283-daa4e212ab7c,95,0,Full Attendance
cf08ea54-b429-4924-8098-675047419b48,95,0,Full Attendance
5373bf4d-5da4-4cb9-afdc-999289718eea,95,0,Full Attendance
a39c9ec6-f746-4c02-8718-54c17d4ed26e,95,0,Full Attendance
d873dad9-5a1b-4f0e-9911-96dc1d3e503a,95,0,Full Attendance
9d4edb71-eb2e-480e-8c25-5823ccf4ffb0,95,0,Full Attendance
2edc017e-1df0-4d18-8e2d-62553d131a3d,95,0,Full Attendance
623ad0fc-9326-4d25-a34b-456298af5cca,95,0,Full Attendance
fff96acf-ee42-45ee-a52f-c3eceb4e2281,95,0,Full Attendance
7374ccbf-d78c-47d3-9088-50d32fe5b140,95,0,Full Attendance
d0b1fde0-31f3-40c0-a2f3-f0687c0f549d,95,0,Full Attendance
6a66c184-7de1-4f5d-af48-47f068bd075b,95,0,Full Attendance
c2d49b56-cbbe-4980-87e6-7cb090bde900,95,0,Full Attendance
751303b9-c7de-46ea-ab0f-be4449e64c22,95,0,Full Attendance
1d3ca5a4-929d-4377-9cfb-655f82c42e48,95,0,Full Attendance
0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,95,0,Full Attendance
d47f83b1-bc69-4155-9a37-f6bd6cd6f011,95,0,Full Attendance
593c572b-4347-4bca-b321-a8b20840405a,95,0,Full Attendance
3ca87f31-cfd7-43b9-868f-cba51e0d02b5,95,0,Full Attendance
a1fd4187-9c3a-4e0b-b5f3-f8aadc6dafff,95,0,Full Attendance
0f321333-ce31-4937-b4fa-32b6d0437e4c,95,0,Full Attendance
b43cde0a-fa9f-410e-92da-f6812b1ac76c,95,0,Full Attendance
ade68f51-e670-43a0-bc48-f61583b0b35c,95,0,Full Attendance
fe1393cd-0f2d-4c15-ab34-6d3a695e5ea9,95,0,Full Attendance
b61df906-2570-45db-bfea-d90a21f8072d,95,0,Full Attendance
93d228d4-2465-4c39-bd4d-2add64880945,95,0,Full Attendance
e14fe093-cb6a-40c7-a235-6dd4135508d0,95,0,Full Attendance
5e7b72c8-e097-4edb-afb3-b939b1d81887,95,0,Full Attendance
bb93cd40-d8df-4535-862d-baeade70bd30,95,0,Full Attendance
1036708d-d9a0-4007-9bb4-7c18b28187c4,95,0,Full Attendance
44bed486-7ea5-4387-b63b-e5cbd3293724,95,0,Full Attendance
7c3f1add-da38-4db5-90ee-b067216e9fe5,95,0,Full Attendance
c8acffcf-a04d-4d14-997d-bae10bc2ea72,91,4,Illness
002c4c22-74de-4f70-b0f8-1dba28719b9b,95,0,Full Attendance
28b2bf21-4d47-4ed6-a666-3769e1d46f82,95,0,Full Attendance
5f31273d-1519-430c-8019-83035c457e4d,95,0,Full Attendance
b30e96e8-b9da-4f8c-8e35-da80a0279a18,95,0,Full Attendance
7a10013f-36a2-452b-8047-3139185df528,95,0,Full Attendance
b212a6ee-0210-4371-8260-a12371efe72a,95,0,Full Attendance
1221cddf-7a4a-402f-a1d6-3b0fb1ac040d,95,0,Full Attendance
e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,95,0,Full Attendance
fe31537a-a43e-458c-a215-df00dfdf0e05,95,0,Full Attendance
70aa5b0d-2a03-4ad4-a667-b9829c3de1b0,95,0,Full Attendance
afc2ccfc-9db7-484b-a965-d1d1eb7e2e64,95,0,Full Attendance
96ee50e5-1f87-4b46-80a0-473a23d7e6a1,95,0,Full Attendance
46e75a2c-3f6e-4d9d-a3cb-e943ca840003,95,0,Full Attendance
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,95,0,Full Attendance
848b34f0-3498-4735-8d38-e415e03635fc,95,0,Full Attendance
e5dd98f1-c8a7-48ab-8df8-3e12a56b61e0,95,0,Full Attendance
980bc81e-a359-4d1f-bfe4-a42e3db788a6,95,0,Full Attendance
21c9a15d-5104-4a16-af15-ab725c70ee97,95,0,Full Attendance
c34201db-2c3a-4cdc-aed5-4a468bde005b,95,0,Full Attendance
431e930f-0387-474d-9149-d096965d744f,95,0,Full Attendance
a0ea0251-4957-43a2-81b1-3b8065e1b0f5,95,0,Full Attendance
895c4fde-a3fa-4069-9519-fd3866fba71d,95,0,Full Attendance
3404c02a-ebc1-4b52-82e4-dd4a143ac1c5,95,0,Full Attendance
d5a386d9-c362-4810-a261-1b8d9620bee6,95,0,Full Attendance
d8b22277-f413-4b19-bade-8d5d6fff15cc,95,0,Full Attendance
9bdc70d1-9cbf-4b8c-b410-2d5d1db14bfc,95,0,Full Attendance
b538f96c-033e-42f7-9e93-d1272cf72140,95,0,Full Attendance
c871d7b3-8468-474d-85e3-ade558c1aad6,95,0,Full Attendance
44cdbfdd-df9b-441e-87f7-bda1bff15840,95,0,Full Attendance
45a08539-6de8-470a-8e9e-9ebd55c34853,95,0,Full Attendance
7487d772-7f03-46fa-93ba-dc91a0a5fde6,95,0,Full Attendance
414f4994-2845-4780-9e20-c9572ab8bd33,95,0,Full Attendance
82425912-bda3-4162-ba78-b64a1d8680cb,95,0,Full Attendance
620af158-5d2d-404f-b8c5-90730bc57207,95,0,Full Attendance
e9f87970-cd98-49e2-8d88-8beb090d9655,95,0,Full Attendance
b864ca08-ea75-452d-aa8f-cacb3f8e2d0d,95,0,Full Attendance
e6e59b32-ac5f-42ef-8085-c1471e910f36,95,0,Full Attendance
11a529b4-66a3-42d6-b43e-8c480bc1f9e5,95,0,Full Attendance
8d9765c7-161d-4c87-93c9-fe594f89e3b2,95,0,Full Attendance
9f6a6a65-bd54-4a04-8dcd-0009c8d57717,95,0,Full Attendance
3207343e-c6a0-4656-85c9-fb91ff6ef9ed,95,0,Full Attendance
68f82063-eeb1-4ad2-81a1-fb0f268b84b6,95,0,Full Attendance
f374190d-0274-4e40-a090-16b6b186a5a8,95,0,Full Attendance
1a9c672a-4eb9-447d-ba2a-c3d9bcf2fc3b,95,0,Full Attendance
ff38b918-f8f9-445d-8f55-4896f610396b,95,0,Full Attendance
850ef0ad-d872-472e-a5b4-a1ae3b41c943,95,0,Full Attendance
1877bc06-94ad-4252-95bc-2a3ebf7655d7,95,0,Full Attendance
6f5b09a6-0ff1-451f-915c-b31b97867b12,95,0,Full Attendance
cd0254db-ed11-45d7-90a4-6c85d9d57b02,95,0,Full Attendance
131eb723-3bcd-4203-859e-e67473e7f042,95,0,Full Attendance
2a147a96-1b0c-42eb-a7c8-fc6c1be5a4c3,95,0,Full Attendance
3527a5c8-c534-4a08-b6f2-4d1c5bb8b9c8,95,0,Full Attendance
afa14a55-cebe-4baa-a859-7b341725d2c7,95,0,Full Attendance
53ea4919-db48-42c2-95ff-2a1f370b9a29,95,0,Full Attendance
ad5be3c8-0c88-4714-8372-17e0657046ea,95,0,Full Attendance
73c374a6-dac7-46b6-a786-3fb3f3bc9a71,95,0,Full Attendance
23c97a1e-cb37-4d97-8dcc-2d6a1a16998c,95,0,Full Attendance
d2dc42c8-32b8-48aa-a176-8dd738e7e019,95,0,Full Attendance
424211e2-960b-40f4-9513-2c2215839b99,95,0,Full Attendance
7184b713-a55f-45b7-a709-fba6329fc417,95,0,Full Attendance
0aee2557-1f5d-4912-94e0-7431cf133b65,95,0,Full Attendance
651ea252-b974-4cde-9259-f9606ee35607,95,0,Full Attendance
47a48c42-4665-4497-afe9-22aae886a011,95,0,Full Attendance
4b8c031f-a5b4-4983-beeb-c04a9df2372e,95,0,Full Attendance
e2789642-a484-4035-b30f-aaa36b52f93c,95,0,Full Attendance
fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,95,0,Full Attendance
e9a53368-5812-4eb2-bc13-f47ac80c2195,95,0,Full Attendance
3811b519-98dc-4e0b-91a1-f5df06ac1010,95,0,Full Attendance
8788dfed-78c0-4ed8-bdd4-ff21cf03f0c8,95,0,Full Attendance
a8284442-3f73-4f50-99a2-676f28dd2bfd,95,0,Full Attendance
ff138c80-c398-4332-8e50-0785bcaff931,95,0,Full Attendance
d6d744fd-ef69-4980-9ad4-79ef636fa890,95,0,Full Attendance
e9fa97e2-5bd9-4609-b297-a782bcf474aa,95,0,Full Attendance
9027e770-2460-40d2-9048-83c191519998,95,0,Full Attendance
4f1e1a37-8ac8-4d93-be02-921df86b543a,95,0,Full Attendance
86c5547c-051a-4039-b803-dcee9a069295,95,0,Full Attendance
b7893986-573b-4c17-a167-c35ece7334f2,95,0,Full Attendance
962c04dd-25d0-4461-859c-15740f3f0f48,95,0,Full Attendance
f5e72daf-5d69-4bc8-9c54-d59b86bb42c7,95,0,Full Attendance
4d407b28-5628-4dcd-99dd-3e8c96053035,95,0,Full Attendance
f5edf382-a3a6-4f83-8ab6-31076fd69b3a,95,0,Full Attendance
c9784b52-9d1c-4838-adc8-cca8e3bcd6f3,95,0,Full Attendance
b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,95,0,Full Attendance
643ffdae-92a5-4d04-b2dd-e1f5b3b6d344,95,0,Full Attendance
ebc92914-5176-49d1-9a36-24d62e9ce8ff,95,0,Full Attendance
2401342a-7f05-4bf5-afca-c5771aa6f7cb,95,0,Full Attendance
e2a45909-a2dd-42d5-aafa-ab7b51cbf9e5,95,0,Full Attendance
725656e3-55f3-4d50-a2fb-b984bab27bce,95,0,Full Attendance
1ba827c6-c97a-44ad-81b4-55b859b9222c,95,0,Full Attendance
e271fff9-2a95-47f6-b817-0ebf6b6e64c5,95,0,Full Attendance
7abfcebf-d42c-41ae-99f7-38cb6016c743,95,0,Full Attendance
12de9e5a-7387-428a-a9a3-db6d39bfca38,95,0,Full Attendance
12fecc2b-1acf-42c5-b3a0-212042d943ee,95,0,Full Attendance
e5eb772d-f11c-4ac5-8c0b-393a13335bc9,95,0,Full Attendance
07ef2ba8-b45a-4ab3-bb94-a34de4aa786d,95,0,Full Attendance
19ec0829-0db5-4441-a837-f4186f27c1b9,95,0,Full Attendance
badf9397-ecf2-4429-b8d7-7d2f8dda4ff2,95,0,Full Attendance
925f8199-6495-4d5f-8cb4-e891188df23b,95,0,Full Attendance
4b6797a1-166e-4fe3-ad77-959500fa0eb4,95,0,Full Attendance
2bbba89d-34fa-4ee1-8696-9d4818d42238,95,0,Full Attendance
65c06b93-c8ed-4bdd-8ef0-3f801d91fe39,95,0,Full Attendance
2f546033-6334-4a2a-8b4b-d7e7a4515ae0,95,0,Full Attendance
770e09db-7092-4401-8367-5d580b6c03c8,95,0,Full Attendance
aadf3692-b24b-4b96-8092-7b7426b07ff6,95,0,Full Attendance
96f84ff7-c1a7-4883-b880-287869fb0763,95,0,Full Attendance
891778e8-f733-4094-ab2b-78b985c7f3be,95,0,Full Attendance
143665f5-4c81-4260-b9ec-533c3c53090e,95,0,Full Attendance
ccea5031-844e-450b-a684-390c923b7820,95,0,Full Attendance
2c41cbd3-72f4-44ab-81d7-1f4af3025d16,95,0,Full Attendance
6c624c2c-0aec-4ec7-a04d-b9da31567f2a,95,0,Full Attendance
d5881c1c-25db-4946-a091-e5b4d2938e6e,95,0,Full Attendance
635a775d-1647-4e3f-9127-b207ceae1325,95,0,Full Attendance
df9b7c1f-eacb-4f6d-b549-c9f9850a48d4,95,0,Full Attendance
6a18e5af-1cce-48e9-ab6a-8061c81c8d31,95,0,Full Attendance
ecc817a6-19a6-480e-b08c-e6c2f6ff3521,95,0,Full Attendance
5807cf74-e150-4425-891f-4683de12dbf1,95,0,Full Attendance
099759a3-7919-455c-9be4-f19f92701d60,95,0,Full Attendance
09eda6f5-66d7-4d97-b193-c8b8ae49c079,95,0,Full Attendance
ebbbd763-79a7-463b-bee9-75da0c9e5550,95,0,Full Attendance
47c4cc51-4f9a-4f98-8d95-0273cb2cc805,95,0,Full Attendance
226716e3-3a5b-4ac5-9e70-3b72f8f58a26,95,0,Full Attendance
6ab19e15-ba92-492e-84f8-b53c52246d05,95,0,Full Attendance
bdae8eff-683c-410e-92ef-a93be9d6bb7e,95,0,Full Attendance
4fa5c35e-10cc-4604-a8b2-6b1bca9f1d59,95,0,Full Attendance
07692583-9194-421e-a11b-f0d486379f04,95,0,Full Attendance
74d9d1f5-0877-4804-bfde-98140ec0ad4b,95,0,Full Attendance
814ff657-76d7-4561-92d1-4ef55e4c4fd1,95,0,Full Attendance
98133da1-7d21-40ad-9f59-fb4d3defa7ba,95,0,Full Attendance
29dc073e-5820-43f2-9989-dd6c8d2434f9,95,0,Full Attendance
62f5f7c2-0706-4ec2-88fa-4e981723ecdb,95,0,Full Attendance
a5bab050-38aa-46df-9b6b-a39b36dd9529,95,0,Full Attendance
c7c1fb1b-dd58-431b-8522-26b983666636,95,0,Full Attendance
99e4704c-2c56-40cd-a5ba-247221df5609,95,0,Full Attendance
f78ee9e8-b676-491d-8e32-9b4bf168c605,95,0,Full Attendance
4082fcda-7580-44e9-9945-0186da018d29,95,0,Full Attendance
1a312044-95a0-4356-a5ab-c9ff9fa4a627,95,0,Full Attendance
a5b83693-8fbb-4749-9fcd-859ed6e18109,95,0,Full Attendance
fd053963-5616-4f7e-9057-a0027b53359e,95,0,Full Attendance
e4729be5-f3c2-444a-b60a-3dcca7f77451,95,0,Full Attendance
ce30a61d-0e88-48ec-a651-e3e13d846fc9,95,0,Full Attendance
b8a60402-23d2-4b8d-ae46-024d51d05ef3,95,0,Full Attendance
6365fc2a-6793-4b09-ab27-1effe82b5b36,95,0,Full Attendance
b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,95,0,Full Attendance
abff9286-f0cf-4d73-a812-1ef079c9c839,95,0,Full Attendance
2e5eeb6a-8ee9-481a-a061-f65fa8596f8c,95,0,Full Attendance
c34e9baf-8f1c-42cc-8eef-9fa8b9a5d4d0,95,0,Full Attendance
5af3da5a-38e5-4b27-96dc-5a6ea7890770,95,0,Full Attendance
42b40281-5f26-4466-94d1-332ae3082ddc,95,0,Full Attendance
9565257b-a267-432f-9dcb-f4bc0dbdc5da,95,0,Full Attendance
de14553b-1eac-41d9-801f-490931cd9f6e,95,0,Full Attendance
232a5e82-2699-4aab-9aaf-7529deeff82a,95,0,Full Attendance
50fe8199-24aa-4685-b523-66cefc950bba,95,0,Full Attendance
2d445af8-fc94-46b1-a18b-5d1555273407,95,0,Full Attendance
2b29bf36-c606-4dc4-82dd-901d359a1533,95,0,Full Attendance
9d4e8b5d-2120-4fba-9689-e0b8c79ddb62,95,0,Full Attendance
09a85dc5-0131-4f3b-a221-06707a36e788,95,0,Full Attendance
d54e7948-c1c0-45e3-927c-8f50e45a87e8,95,0,Full Attendance
b18ad67d-39ec-4ca1-bfb2-df47bbcd6c18,95,0,Full Attendance
2ac1d5ca-4e5d-4f12-96b3-1f4a80daa8ca,95,0,Full Attendance
98abb2e7-8531-4f0f-ba53-312274b79620,95,0,Full Attendance
e6c11650-ff02-45b0-97bd-56c92240063b,87,8,Other
3a799efa-04e5-4bd5-a744-acd4cfdfc6f9,95,0,Full Attendance
2b429596-812f-4a38-96f6-1c09059c1ba0,95,0,Full Attendance
417b6634-a3ec-452c-a065-3245600c9c71,95,0,Full Attendance
a750350e-1bad-42a8-a976-dc4d0c472187,95,0,Full Attendance
8c1ab2c7-1fa3-4d1f-a158-4f8871be94c3,95,0,Full Attendance
4d15f7d8-0261-487a-a15c-159aaf8ca888,95,0,Full Attendance
231d260b-b362-4d55-9b0a-da0b9f6facc1,95,0,Full Attendance
1d2fed2a-485f-4888-9e23-da4b9e21741f,95,0,Full Attendance
85ece729-d4dd-4b56-8353-91b2c72850c1,95,0,Full Attendance
7f111a36-8c52-4271-8a16-7e18290e3e89,95,0,Full Attendance
abf0263e-0343-4b64-80b3-700f3c088990,95,0,Full Attendance
170fa87b-f30e-44fe-a62e-55597e7d9a19,95,0,Full Attendance
3b2d520b-a4f3-4185-8182-2509e79f9f3d,95,0,Full Attendance
2cb941fc-d02c-45f9-998d-13a40cd20e43,95,0,Full Attendance
bd10f87c-6d0e-4597-900d-92a7ad409244,95,0,Full Attendance
a9d1a28e-236d-4176-9a1c-96ae0279e2ab,95,0,Full Attendance
e0e3c5ce-44af-4cb7-9f2e-befcf480b91e,95,0,Full Attendance
f659f188-6676-4c75-a699-5af51d24181c,95,0,Full Attendance
a61acd8e-6bf7-440f-8cc6-2fed7a6e43d0,95,0,Full Attendance
f1458426-fb48-4ded-8f03-7337b9f6143b,95,0,Full Attendance
adab2c2f-91a6-46da-8d61-39887b90942f,95,0,Full Attendance
af390a9d-dcd1-4413-8760-801f9c81fc46,95,0,Full Attendance
1ce97871-7cf5-4d5f-ab9f-33cb7bab1baa,95,0,Full Attendance
b45e9463-032a-49e0-9071-e5f0a7ac590c,95,0,Full Attendance
fa575cea-3957-4344-90a4-a421b9493906,95,0,Full Attendance
1861c9f3-9e44-498c-b359-390eb0309aaf,95,0,Full Attendance
62874624-a433-4510-ad21-b4cca9e8f0d8,95,0,Full Attendance
a4b5c723-02fb-4869-8df8-0b899ce7eed1,95,0,Full Attendance
132a5e58-2a57-4880-9e92-05ea7eef09ab,95,0,Full Attendance
39034b65-81c6-4eeb-8ce3-c8c847354e4f,95,0,Full Attendance
cd1f75a3-71b6-4ca1-b587-3920142e3df0,95,0,Full Attendance
7f53dc0a-fb0d-4cda-9e63-926150e96888,95,0,Full Attendance
000b1f5e-8c91-4d13-8ea0-2346092c4801,95,0,Full Attendance
82226c16-e3de-4ec0-8dfa-21bea335b2c8,95,0,Full Attendance
0de4faf4-d347-44cc-9d04-032d57423882,95,0,Full Attendance
791f49f6-9996-4612-9ea8-7552c47566bf,95,0,Full Attendance
38c46b38-a8ae-47b9-8262-cad018f1a1e4,95,0,Full Attendance
85a0d089-8c35-4321-8abf-6f5cccc7147f,95,0,Full Attendance
b783e1d5-d264-44b9-a3f4-7a557e0f60b2,95,0,Full Attendance
ee22a70b-1ee9-4260-b002-d8313227e8d8,95,0,Full Attendance
1b968925-5682-4038-b77f-69b930c9c51f,86,9,Family Event
c5ab4e57-1f8b-4af1-96bc-532dac117bab,95,0,Full Attendance
7fb33be5-f6bf-4f72-a277-8161811317a8,95,0,Full Attendance
7ba16dd7-95ca-488d-96bc-a7126ecca931,95,0,Full Attendance
bb01b2a5-2c74-4800-941c-23fab11af726,95,0,Full Attendance
810d5c57-5264-4a59-a1f8-5b339b2d5a2a,82,13,Illness
460a6125-3f8c-43d4-832a-fc4ab148b2a6,95,0,Full Attendance
69a9aff9-235f-43d5-a224-a806ce072a52,95,0,Full Attendance
dc57546d-8c3d-431a-b395-2193d7d3b9d9,95,0,Full Attendance
9fc97264-35af-4b2d-b36d-778637a3c30a,95,0,Full Attendance
a66c0fa1-b5dc-4a9a-bb38-cd9121f6c63d,95,0,Full Attendance
1d8b32d9-b5d9-4d36-9287-964da30a6658,95,0,Full Attendance
6adfd568-b5ca-4993-aaca-d101f1530f68,95,0,Full Attendance
ceed0ffc-6c21-435d-98e8-b97ce0a25901,95,0,Full Attendance
332cce0a-0e7d-4698-ab95-c72f0d95aaf5,95,0,Full Attendance
d6e1ba00-257c-44bc-8024-c424aef2ab2f,95,0,Full Attendance
d06405a8-5bd2-4cb1-8845-3b2f8a8a4105,95,0,Full Attendance
be0ec2da-396c-457b-9d66-40718fd7b1a1,95,0,Full Attendance
49a2afde-b235-4a3c-8c7f-9517cbfd4a31,95,0,Full Attendance
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,95,0,Full Attendance
9edd2182-33fd-462d-8057-e470be6127a8,95,0,Full Attendance
b4629214-a23f-467d-a957-2bc239bd8bd6,95,0,Full Attendance
c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,95,0,Full Attendance
2fddb26a-1310-4665-aec2-bb19fbc398d8,95,0,Full Attendance
8e7d3f5a-4773-466a-adb2-b0200a670143,95,0,Full Attendance
b5ae329d-7761-4d80-949f-c34c0171f5a7,95,0,Full Attendance
eeb093fe-c60e-44d5-8d04-dcb698cd2655,95,0,Full Attendance
5bab7f4a-8cd7-4c27-929a-f586ca376c36,95,0,Full Attendance
11740357-8546-4426-af12-0b9ef4fd25b7,95,0,Full Attendance
38a06ffe-5972-48c5-9789-be6367465743,95,0,Full Attendance
c0ae0b1a-f347-4736-b7ec-07a64b27b079,95,0,Full Attendance
0240f59a-a638-4854-bb2b-8b80c08bd674,95,0,Full Attendance
9f027cbf-eb29-4912-9d1b-83dfa46b6fce,95,0,Full Attendance
f1eab64a-cbd4-41cc-aa7a-8c2161a1a29c,95,0,Full Attendance
d275bd43-8451-4303-a94d-4fbe06531d47,95,0,Full Attendance
e5f5c891-4be3-48a8-8b39-dccf7c9f3bc3,95,0,Full Attendance
f4ce8477-f8bc-49ac-aada-62ce189099c9,95,0,Full Attendance
c6097cd8-a127-4c6b-ab9b-153d35f5c654,95,0,Full Attendance
b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,95,0,Full Attendance
bf343ca7-1276-4d13-b093-8776d116d014,95,0,Full Attendance
0de4833e-12c0-420c-9667-c51809b2eae6,95,0,Full Attendance
4236c0bf-e936-4a85-ba46-fbe3d255a4de,95,0,Full Attendance
ac5d4e57-63b6-44f4-8452-f77950ffde64,95,0,Full Attendance
95ea6825-bef6-459a-8186-a221103056b7,95,0,Full Attendance
c971bf51-4a32-4b22-9b2b-b2ec80b9ec30,95,0,Full Attendance
65262474-61a4-41ff-b00b-8b43ed3b9d13,95,0,Full Attendance
641816b7-bf2b-43b4-a2e9-e52738491ecc,95,0,Full Attendance
ad62d094-4c4d-4e40-a4e2-226ca250d133,95,0,Full Attendance
f3102525-f517-4e72-9f85-7b21a5df6f85,84,11,Truancy
98be5ff0-929d-4f9f-8149-a2af0ab1a504,95,0,Full Attendance
e74ed0b3-bdce-435f-bf90-5d6a35c606b5,95,0,Full Attendance
29344e15-2477-4047-8336-a758d9f93502,95,0,Full Attendance
ccb68571-abc5-4545-ae6d-7a041d57e734,95,0,Full Attendance
761579e7-8c81-41b4-be8b-4ccbfd75a5f3,95,0,Full Attendance
b9c037aa-3289-458b-9923-cafc402d105b,95,0,Full Attendance
199c8d94-3c0a-484e-a7cd-13cbabda06b2,95,0,Full Attendance
9dc89e1a-540e-4d01-b35d-88f37c6166df,95,0,Full Attendance
50fb35b0-cec5-4969-9d4f-7107911ddc79,95,0,Full Attendance
bd64987e-b652-4e99-b8b5-e89ac921057c,95,0,Full Attendance
e0bd202c-54e1-4f3a-bba4-1ae0adf8f767,95,0,Full Attendance
2cff45f8-1bdc-44a9-8d3a-5d767caa281b,95,0,Full Attendance
89e2df24-e42c-4aea-a3d7-263dd391d017,95,0,Full Attendance
04c4f46a-e461-4160-934d-695aba388c8f,95,0,Full Attendance
970c9eb4-c4ea-4ece-a7b6-e4679432d797,95,0,Full Attendance
78dbcde3-8a28-4792-bfac-a645e4dc4306,95,0,Full Attendance
bbb4c0ce-96f0-4335-85ab-48dae4354021,95,0,Full Attendance
808e08d2-5d26-4b1b-a593-b659172e8c68,95,0,Full Attendance
2a74b90c-af25-47f5-9d31-762afb5abb36,95,0,Full Attendance
a8cf4f62-90d9-470c-b2de-c75c90fcc9f1,95,0,Full Attendance
38048786-0a58-443c-9bda-0655f06dca24,95,0,Full Attendance
34ef2552-ab28-4d09-8af5-7e603be8a5df,95,0,Full Attendance
0be3534a-e1ad-440c-b463-835eeafb9f20,95,0,Full Attendance
d463c183-a231-4211-8578-b1c6f7ebc69a,95,0,Full Attendance
a75743f9-606c-42f5-ac81-6bf091f60406,95,0,Full Attendance
6057153a-4067-4790-8444-050413ed280a,95,0,Full Attendance
7ca2f582-5854-49d9-9e22-dc3fd1366db1,95,0,Full Attendance
2a6524af-709d-438b-a393-6d45e1ccff0d,95,0,Full Attendance
5cbaa496-2848-4240-afd9-0ce1267627ca,95,0,Full Attendance
b862acc3-5489-4c37-8fa9-026b6a241f46,95,0,Full Attendance
d5576899-a5b2-47ea-a947-6f54973e129c,95,0,Full Attendance
a1298fa2-227d-4660-a93f-c26697a418b8,95,0,Full Attendance
2e16f0b6-ec25-4a75-821d-4dca2a955908,95,0,Full Attendance
b8344070-e0e5-46e5-84c4-4853a33b3dfd,95,0,Full Attendance
fe268e77-9b45-47e0-b2fe-fdc23772aa97,95,0,Full Attendance
cb6bf562-2488-484d-99d0-90fd6928043e,95,0,Full Attendance
b9644e4f-2aef-4f3b-83b7-a0ef82c41c54,95,0,Full Attendance
62ada157-60d2-459a-bad5-1382119fb03e,95,0,Full Attendance
6b77af9e-af32-4af8-811d-b4afe8ca7483,95,0,Full Attendance
09fe4cdd-998d-45ba-9d60-22c5e6cfcbd8,95,0,Full Attendance
215d3b1f-a8cd-444d-bb74-244017db4c2f,95,0,Full Attendance
a6340d1a-adb6-40f4-865d-e86ef00f63ef,95,0,Full Attendance
3abf9c65-6dd0-43f3-87a2-0e22b298b811,95,0,Full Attendance
bdcbfffc-cdfb-44e9-96cb-dafb59bb8900,95,0,Full Attendance
7a25ed81-4128-47eb-a246-29cd6cecdf82,95,0,Full Attendance
689d1205-8b31-44d8-a073-c1d09929afeb,95,0,Full Attendance
1e2a03f1-85c5-4910-93f6-f72301d23a76,95,0,Full Attendance
5cbdb682-68aa-4236-90de-ef43cde5c35a,95,0,Full Attendance
6c6e8796-893e-4b89-9adf-c49942e4bf01,95,0,Full Attendance
69c9520f-3425-449c-8145-d6ba65bf8e04,95,0,Full Attendance
40f7924b-7bd7-44bf-8e0e-abb78f20c5e7,95,0,Full Attendance
a8c6c2df-dd23-4f41-9ae1-35862358755c,95,0,Full Attendance
36e6ba85-19ab-4c15-a96b-67bff301bb6c,95,0,Full Attendance
b4f02f6f-af3f-4d9a-b272-5aa79d30c42e,95,0,Full Attendance
25343e85-d2c0-4ec2-9751-94d7cdeb2696,95,0,Full Attendance
147d7bfc-5eef-4d1e-b8c5-ef5e4359ff43,95,0,Full Attendance
85609e8a-a7fb-4997-9d2c-d9446690a951,95,0,Full Attendance
