Student_ID,Time_ID,Days_Attended,Days_Missed,Absence_Reason
3133839e-2e7d-452b-b85b-8a078b0ea0b9,32,21,9,Illness
3133839e-2e7d-452b-b85b-8a078b0ea0b9,33,8,22,None
3133839e-2e7d-452b-b85b-8a078b0ea0b9,34,17,13,None
3133839e-2e7d-452b-b85b-8a078b0ea0b9,35,26,4,Family Event
3133839e-2e7d-452b-b85b-8a078b0ea0b9,36,16,14,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,1,9,21,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,2,7,23,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,3,27,3,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,4,19,11,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,5,6,24,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,6,5,25,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,7,5,25,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,8,7,23,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,9,23,7,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,10,29,1,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,11,11,19,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,12,30,0,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,13,5,25,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,14,6,24,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,15,21,9,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,16,4,26,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,17,16,14,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,18,1,29,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,19,9,21,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,20,20,10,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,21,17,13,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,22,6,24,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,23,23,7,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,24,6,24,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,25,13,17,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,26,13,17,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,27,12,18,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,28,22,8,Illness
c4a531cd-f97f-4994-9f38-df55033ac4d6,29,14,16,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,30,18,12,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,31,4,26,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,32,13,17,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,33,11,19,Other
c4a531cd-f97f-4994-9f38-df55033ac4d6,34,15,15,None
c4a531cd-f97f-4994-9f38-df55033ac4d6,35,26,4,Family Event
c4a531cd-f97f-4994-9f38-df55033ac4d6,36,7,23,None
08942176-fe99-4f69-bcd4-99753f46057b,1,10,20,Illness
08942176-fe99-4f69-bcd4-99753f46057b,2,8,22,Illness
08942176-fe99-4f69-bcd4-99753f46057b,3,0,30,Other
08942176-fe99-4f69-bcd4-99753f46057b,4,7,23,Other
08942176-fe99-4f69-bcd4-99753f46057b,5,23,7,None
08942176-fe99-4f69-bcd4-99753f46057b,6,17,13,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,7,7,23,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,8,15,15,Other
08942176-fe99-4f69-bcd4-99753f46057b,9,24,6,None
08942176-fe99-4f69-bcd4-99753f46057b,10,22,8,Other
08942176-fe99-4f69-bcd4-99753f46057b,11,9,21,None
08942176-fe99-4f69-bcd4-99753f46057b,12,24,6,Other
08942176-fe99-4f69-bcd4-99753f46057b,13,18,12,Other
08942176-fe99-4f69-bcd4-99753f46057b,14,11,19,Other
08942176-fe99-4f69-bcd4-99753f46057b,15,29,1,Other
08942176-fe99-4f69-bcd4-99753f46057b,16,0,30,None
08942176-fe99-4f69-bcd4-99753f46057b,17,17,13,Illness
08942176-fe99-4f69-bcd4-99753f46057b,18,27,3,None
08942176-fe99-4f69-bcd4-99753f46057b,19,16,14,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,20,7,23,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,21,28,2,Illness
08942176-fe99-4f69-bcd4-99753f46057b,22,2,28,Illness
08942176-fe99-4f69-bcd4-99753f46057b,23,11,19,Illness
08942176-fe99-4f69-bcd4-99753f46057b,24,21,9,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,25,28,2,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,26,26,4,Other
08942176-fe99-4f69-bcd4-99753f46057b,27,18,12,None
08942176-fe99-4f69-bcd4-99753f46057b,28,9,21,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,29,15,15,Illness
08942176-fe99-4f69-bcd4-99753f46057b,30,11,19,Illness
08942176-fe99-4f69-bcd4-99753f46057b,31,13,17,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,32,9,21,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,33,25,5,Illness
08942176-fe99-4f69-bcd4-99753f46057b,34,3,27,Family Event
08942176-fe99-4f69-bcd4-99753f46057b,35,9,21,Other
08942176-fe99-4f69-bcd4-99753f46057b,36,29,1,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,1,24,6,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,2,11,19,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,3,2,28,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,4,29,1,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,5,12,18,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,6,19,11,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,7,8,22,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,8,26,4,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,9,20,10,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,10,24,6,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,11,22,8,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,12,1,29,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,13,14,16,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,14,29,1,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,15,28,2,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,16,5,25,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,17,0,30,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,18,4,26,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,19,23,7,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,20,24,6,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,21,10,20,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,22,13,17,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,23,11,19,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,24,11,19,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,25,3,27,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,26,4,26,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,27,8,22,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,28,5,25,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,29,30,0,None
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,30,19,11,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,31,24,6,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,32,20,10,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,33,8,22,Illness
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,34,3,27,Family Event
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,35,26,4,Other
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,36,2,28,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,1,19,11,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,2,22,8,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,3,1,29,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,4,0,30,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,5,19,11,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,6,2,28,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,7,5,25,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,8,15,15,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,9,8,22,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,10,4,26,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,11,24,6,None
0accb23c-ba6d-4ed8-a110-e887289ac251,12,5,25,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,13,28,2,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,14,30,0,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,15,16,14,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,16,1,29,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,17,5,25,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,18,14,16,None
0accb23c-ba6d-4ed8-a110-e887289ac251,19,27,3,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,20,15,15,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,21,1,29,None
0accb23c-ba6d-4ed8-a110-e887289ac251,22,1,29,None
0accb23c-ba6d-4ed8-a110-e887289ac251,23,11,19,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,24,5,25,None
0accb23c-ba6d-4ed8-a110-e887289ac251,25,10,20,None
0accb23c-ba6d-4ed8-a110-e887289ac251,26,24,6,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,27,7,23,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,28,25,5,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,29,0,30,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,30,27,3,Illness
0accb23c-ba6d-4ed8-a110-e887289ac251,31,9,21,None
0accb23c-ba6d-4ed8-a110-e887289ac251,32,30,0,Family Event
0accb23c-ba6d-4ed8-a110-e887289ac251,33,10,20,None
0accb23c-ba6d-4ed8-a110-e887289ac251,34,28,2,None
0accb23c-ba6d-4ed8-a110-e887289ac251,35,29,1,Other
0accb23c-ba6d-4ed8-a110-e887289ac251,36,22,8,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,1,22,8,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,2,23,7,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,3,4,26,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,4,11,19,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,5,8,22,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,6,3,27,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,7,22,8,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,8,8,22,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,9,30,0,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,10,18,12,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,11,30,0,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,12,4,26,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,13,21,9,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,14,10,20,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,15,19,11,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,16,1,29,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,17,14,16,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,18,14,16,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,19,1,29,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,20,19,11,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,21,2,28,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,22,23,7,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,23,25,5,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,24,12,18,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,25,18,12,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,26,7,23,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,27,16,14,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,28,1,29,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,29,15,15,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,30,1,29,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,31,19,11,None
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,32,27,3,Illness
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,33,12,18,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,34,23,7,Other
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,35,17,13,Family Event
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,36,5,25,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,1,25,5,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,2,6,24,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,3,25,5,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,4,22,8,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,5,16,14,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,6,11,19,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,7,28,2,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,8,16,14,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,9,10,20,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,10,2,28,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,11,7,23,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,12,5,25,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,13,10,20,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,14,4,26,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,15,12,18,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,16,29,1,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,17,5,25,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,18,14,16,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,19,18,12,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,20,22,8,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,21,3,27,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,22,28,2,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,23,26,4,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,24,29,1,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,25,2,28,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,26,3,27,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,27,19,11,Illness
a206527c-3c68-41d6-9ce8-e12ff9287d26,28,5,25,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,29,20,10,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,30,15,15,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,31,13,17,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,32,10,20,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,33,14,16,Other
a206527c-3c68-41d6-9ce8-e12ff9287d26,34,24,6,None
a206527c-3c68-41d6-9ce8-e12ff9287d26,35,17,13,Family Event
a206527c-3c68-41d6-9ce8-e12ff9287d26,36,14,16,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,1,0,30,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,2,7,23,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,3,11,19,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,4,25,5,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,5,8,22,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,6,22,8,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,7,26,4,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,8,9,21,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,9,20,10,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,10,11,19,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,11,17,13,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,12,12,18,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,13,22,8,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,14,2,28,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,15,9,21,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,16,2,28,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,17,7,23,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,18,30,0,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,19,26,4,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,20,16,14,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,21,2,28,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,22,9,21,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,23,27,3,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,24,12,18,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,25,16,14,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,26,14,16,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,27,22,8,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,28,24,6,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,29,0,30,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,30,28,2,Illness
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,31,1,29,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,32,12,18,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,33,27,3,None
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,34,6,24,Family Event
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,35,5,25,Other
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,36,10,20,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,1,16,14,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,2,24,6,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,3,12,18,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,4,3,27,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,5,27,3,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,6,9,21,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,7,6,24,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,8,3,27,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,9,13,17,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,10,27,3,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,11,14,16,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,12,29,1,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,13,19,11,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,14,13,17,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,15,15,15,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,16,7,23,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,17,13,17,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,18,6,24,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,19,10,20,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,20,19,11,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,21,2,28,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,22,1,29,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,23,26,4,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,24,28,2,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,25,19,11,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,26,25,5,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,27,17,13,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,28,24,6,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,29,30,0,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,30,13,17,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,31,26,4,Other
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,32,8,22,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,33,2,28,None
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,34,22,8,Family Event
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,35,16,14,Illness
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,36,18,12,None
9e5f8273-af9a-4168-9766-17957ffab493,1,27,3,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,2,18,12,Other
9e5f8273-af9a-4168-9766-17957ffab493,3,19,11,Other
9e5f8273-af9a-4168-9766-17957ffab493,4,13,17,Other
9e5f8273-af9a-4168-9766-17957ffab493,5,6,24,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,6,28,2,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,7,0,30,Illness
9e5f8273-af9a-4168-9766-17957ffab493,8,3,27,Illness
9e5f8273-af9a-4168-9766-17957ffab493,9,5,25,Other
9e5f8273-af9a-4168-9766-17957ffab493,10,7,23,None
9e5f8273-af9a-4168-9766-17957ffab493,11,14,16,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,12,18,12,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,13,12,18,None
9e5f8273-af9a-4168-9766-17957ffab493,14,26,4,Other
9e5f8273-af9a-4168-9766-17957ffab493,15,21,9,Other
9e5f8273-af9a-4168-9766-17957ffab493,16,7,23,Other
9e5f8273-af9a-4168-9766-17957ffab493,17,28,2,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,18,8,22,Illness
9e5f8273-af9a-4168-9766-17957ffab493,19,2,28,Other
9e5f8273-af9a-4168-9766-17957ffab493,20,15,15,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,21,7,23,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,22,20,10,Other
9e5f8273-af9a-4168-9766-17957ffab493,23,8,22,Other
9e5f8273-af9a-4168-9766-17957ffab493,24,5,25,None
9e5f8273-af9a-4168-9766-17957ffab493,25,4,26,Illness
9e5f8273-af9a-4168-9766-17957ffab493,26,6,24,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,27,18,12,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,28,30,0,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,29,0,30,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,30,25,5,Illness
9e5f8273-af9a-4168-9766-17957ffab493,31,12,18,None
9e5f8273-af9a-4168-9766-17957ffab493,32,10,20,None
9e5f8273-af9a-4168-9766-17957ffab493,33,14,16,Illness
9e5f8273-af9a-4168-9766-17957ffab493,34,27,3,Illness
9e5f8273-af9a-4168-9766-17957ffab493,35,11,19,Family Event
9e5f8273-af9a-4168-9766-17957ffab493,36,13,17,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,1,5,25,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,2,26,4,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,3,25,5,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,4,4,26,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,5,22,8,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,6,29,1,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,7,5,25,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,8,26,4,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,9,0,30,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,10,17,13,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,11,24,6,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,12,26,4,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,13,28,2,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,14,13,17,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,15,11,19,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,16,24,6,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,17,10,20,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,18,9,21,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,19,24,6,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,20,20,10,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,21,12,18,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,22,4,26,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,23,6,24,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,24,5,25,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,25,9,21,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,26,19,11,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,27,25,5,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,28,30,0,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,29,4,26,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,30,23,7,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,31,17,13,Illness
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,32,26,4,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,33,18,12,None
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,34,20,10,Family Event
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,35,17,13,Other
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,36,26,4,Family Event
fb4f1972-5115-47ee-bb90-908e7ce34563,1,5,25,Illness
fb4f1972-5115-47ee-bb90-908e7ce34563,2,14,16,None
fb4f1972-5115-47ee-bb90-908e7ce34563,3,18,12,Illness
fb4f1972-5115-47ee-bb90-908e7ce34563,4,3,27,Family Event
fb4f1972-5115-47ee-bb90-908e7ce34563,5,15,15,None
fb4f1972-5115-47ee-bb90-908e7ce34563,6,24,6,Illness
fb4f1972-5115-47ee-bb90-908e7ce34563,7,23,7,Family Event
fb4f1972-5115-47ee-bb90-908e7ce34563,8,13,17,Other
fb4f1972-5115-47ee-bb90-908e7ce34563,9,28,2,None
fb4f1972-5115-47ee-bb90-908e7ce34563,10,8,22,None
fb4f1972-5115-47ee-bb90-908e7ce34563,11,20,10,Illness
fb4f1972-5115-47ee-bb90-908e7ce34563,12,19,11,Other
